CODE	DT	CL
701358	2009-01-23 00:00:00	6.18
701366	2009-01-23 00:00:00	15.6
701494	2009-01-23 00:00:00	10.94
701515	2009-01-23 00:00:00	34.13
701518	2009-01-23 00:00:00	20.39
701549	2009-01-23 00:00:00	12.24
701563	2009-01-23 00:00:00	54.07
701604	2009-01-23 00:00:00	30.18
701623	2009-01-23 00:00:00	31.62
701626	2009-01-23 00:00:00	8.42
701660	2009-01-23 00:00:00	62.15
701687	2009-01-23 00:00:00	43.52
701721	2009-01-23 00:00:00	74.57
701730	2009-01-23 00:00:00	1.7
701766	2009-01-23 00:00:00	37.05
701776	2009-01-23 00:00:00	18.08
701778	2009-01-23 00:00:00	184.33
701780	2009-01-23 00:00:00	36.91
701784	2009-01-23 00:00:00	66.59
701792	2009-01-23 00:00:00	43.66
701801	2009-01-23 00:00:00	9.34
701818	2009-01-23 00:00:00	32.23
701876	2009-01-23 00:00:00	22.41
701903	2009-01-23 00:00:00	76.36
701910	2009-01-23 00:00:00	14.76
701922	2009-01-23 00:00:00	17.72
701937	2009-01-23 00:00:00	168.22
701946	2009-01-23 00:00:00	38.72
701955	2009-01-23 00:00:00	30.21
710036	2009-01-23 00:00:00	78.04
710069	2009-01-23 00:00:00	26.01
710070	2009-01-23 00:00:00	47.05
710128	2009-01-23 00:00:00	96.92
710166	2009-01-23 00:00:00	312.38
710212	2009-01-23 00:00:00	29.78
710251	2009-01-23 00:00:00	22.02
710260	2009-01-23 00:00:00	8.97
710283	2009-01-23 00:00:00	54.18
710300	2009-01-23 00:00:00	32.04
710355	2009-01-23 00:00:00	145.38
710409	2009-01-23 00:00:00	17.67
710424	2009-01-23 00:00:00	49.69
710431	2009-01-23 00:00:00	11.88
710449	2009-01-23 00:00:00	92.71
710463	2009-01-23 00:00:00	11.37
710495	2009-01-23 00:00:00	36.34
710519	2009-01-23 00:00:00	16.09
710543	2009-01-23 00:00:00	193.93
710559	2009-01-23 00:00:00	85.45
710579	2009-01-23 00:00:00	11.05
710642	2009-01-23 00:00:00	132.05
710671	2009-01-23 00:00:00	59.28
710709	2009-01-23 00:00:00	11.15
710745	2009-01-23 00:00:00	226.77
710753	2009-01-23 00:00:00	12.21
710786	2009-01-23 00:00:00	47.59
710787	2009-01-23 00:00:00	12.44
710796	2009-01-23 00:00:00	50.28
710799	2009-01-23 00:00:00	61.03
710825	2009-01-23 00:00:00	34.05
710838	2009-01-23 00:00:00	14.15
710841	2009-01-23 00:00:00	3.38
710859	2009-01-23 00:00:00	4.69
710897	2009-01-23 00:00:00	23.69
710912	2009-01-23 00:00:00	183.64
710917	2009-01-23 00:00:00	32.33
711020	2009-01-23 00:00:00	29.28
711108	2009-01-23 00:00:00	26.5
711132	2009-01-23 00:00:00	77.41
711137	2009-01-23 00:00:00	10.8
711252	2009-01-23 00:00:00	22.9
711793	2009-01-21 00:00:00	46.78
711796	2009-01-21 00:00:00	6.37
711813	2009-01-21 00:00:00	2.47
711945	2009-01-21 00:00:00	121.77
711953	2009-01-21 00:00:00	70.6
711954	2009-01-21 00:00:00	37.02
711969	2009-01-21 00:00:00	60.54
720009	2009-01-21 00:00:00	38.22
720030	2009-01-21 00:00:00	34.75
720049	2009-01-21 00:00:00	42.19
720109	2009-01-21 00:00:00	112.06
720111	2009-01-21 00:00:00	19.22
720122	2009-01-21 00:00:00	3.74
720140	2009-01-21 00:00:00	39.75
720141	2009-01-21 00:00:00	161.72
720151	2009-01-21 00:00:00	186.53
720172	2009-01-21 00:00:00	21.85
720175	2009-01-21 00:00:00	97.28
720201	2009-01-21 00:00:00	16.24
720217	2009-01-21 00:00:00	13.76
720227	2009-01-21 00:00:00	34.39
720240	2009-01-21 00:00:00	2.69
720272	2009-01-21 00:00:00	3.18
720287	2009-01-21 00:00:00	23.95
720303	2009-01-21 00:00:00	13.42
720313	2009-01-21 00:00:00	134.56
720330	2009-01-21 00:00:00	6.17
720344	2009-01-21 00:00:00	14.1
720434	2009-01-21 00:00:00	86.77
720438	2009-01-21 00:00:00	54.23
720439	2009-01-21 00:00:00	29.91
720441	2009-01-21 00:00:00	42.89
720451	2009-01-21 00:00:00	106.95
720505	2009-01-21 00:00:00	279.66
720523	2009-01-21 00:00:00	36.36
720556	2009-01-21 00:00:00	37.61
720637	2009-01-21 00:00:00	29.84
720691	2009-01-21 00:00:00	25.21
720718	2009-01-21 00:00:00	28.54
720758	2009-01-21 00:00:00	40.34
720774	2009-01-21 00:00:00	188.5
720821	2009-01-21 00:00:00	31.6
720931	2009-01-21 00:00:00	179.96
720971	2009-01-21 00:00:00	30.69
720989	2009-01-21 00:00:00	42.7
720992	2009-01-21 00:00:00	48.91
730010	2009-01-21 00:00:00	10.0
730016	2009-01-21 00:00:00	79.07
730024	2009-01-21 00:00:00	143.47
730028	2009-01-21 00:00:00	42.73
730074	2009-01-21 00:00:00	13.52
730093	2009-01-21 00:00:00	49.27
730102	2009-01-21 00:00:00	49.13
730110	2009-01-21 00:00:00	20.74
730116	2009-01-21 00:00:00	81.18
730135	2009-01-21 00:00:00	11.91
730215	2009-01-21 00:00:00	0.8
730292	2009-01-21 00:00:00	41.88
730331	2009-01-21 00:00:00	47.75
730349	2009-01-21 00:00:00	44.82
730401	2009-01-21 00:00:00	20.41
730429	2009-01-21 00:00:00	8.14
730458	2009-01-21 00:00:00	84.59
730466	2009-01-21 00:00:00	2.65
730488	2009-01-21 00:00:00	71.93
730515	2009-01-21 00:00:00	74.41
730572	2009-01-21 00:00:00	21.6
730623	2009-01-21 00:00:00	24.41
730627	2009-01-21 00:00:00	41.99
730650	2009-01-21 00:00:00	185.06
730655	2009-01-21 00:00:00	52.95
730659	2009-01-21 00:00:00	17.85
730664	2009-01-21 00:00:00	142.74
730668	2009-01-21 00:00:00	51.56
730690	2009-01-21 00:00:00	27.41
730727	2009-01-21 00:00:00	16.6
730734	2009-01-21 00:00:00	39.73
730774	2009-01-21 00:00:00	176.64
730796	2009-01-21 00:00:00	89.16
730827	2009-01-21 00:00:00	43.52
730862	2009-01-21 00:00:00	15.2
730898	2009-01-21 00:00:00	74.29
730913	2009-01-21 00:00:00	39.6
730946	2009-01-21 00:00:00	29.08
730956	2009-01-21 00:00:00	46.85
730987	2009-01-21 00:00:00	13.34
735010	2009-01-21 00:00:00	46.31
735026	2009-01-21 00:00:00	9.37
735032	2009-01-21 00:00:00	31.97
735088	2009-01-21 00:00:00	66.38
735105	2009-01-21 00:00:00	100.95
735182	2009-01-21 00:00:00	17.6
735190	2009-01-21 00:00:00	12.32
735202	2009-01-21 00:00:00	2.21
735216	2009-01-21 00:00:00	45.79
735261	2009-01-21 00:00:00	12.96
735296	2009-01-21 00:00:00	5.16
735314	2009-01-21 00:00:00	27.37
735321	2009-01-21 00:00:00	7.68
735370	2009-01-21 00:00:00	42.94
735426	2009-01-21 00:00:00	60.11
735473	2009-01-21 00:00:00	12.32
735480	2009-01-21 00:00:00	15.04
735498	2009-01-21 00:00:00	45.34
900987	2009-01-21 00:00:00	283.58
001001	2009-01-22 00:00:00	4.13
001026	2009-01-22 00:00:00	2.39
001028	2009-01-22 00:00:00	21.75
001070	2009-01-22 00:00:00	13.0
001107	2009-01-22 00:00:00	2.93
001134	2009-01-22 00:00:00	13.91
001137	2009-01-22 00:00:00	52.19
001147	2009-01-22 00:00:00	17.95
001206	2009-01-22 00:00:00	11.01
001213	2009-01-22 00:00:00	31.41
001228	2009-01-22 00:00:00	7.59
001236	2009-01-22 00:00:00	97.15
001242	2009-01-22 00:00:00	17.33
001247	2009-01-22 00:00:00	26.91
001252	2009-01-22 00:00:00	16.67
001259	2009-01-22 00:00:00	31.25
001287	2009-01-22 00:00:00	247.14
001298	2009-01-22 00:00:00	8.19
001326	2009-01-22 00:00:00	90.0
001344	2009-01-22 00:00:00	27.58
001350	2009-01-22 00:00:00	52.55
001370	2009-01-22 00:00:00	98.98
001414	2009-01-22 00:00:00	30.64
001437	2009-01-22 00:00:00	31.7
001457	2009-01-22 00:00:00	13.7
001495	2009-01-22 00:00:00	35.51
001504	2009-01-22 00:00:00	23.94
001508	2009-01-22 00:00:00	4.4
001560	2009-01-22 00:00:00	3.08
001640	2009-01-22 00:00:00	64.7
001669	2009-01-22 00:00:00	235.21
001671	2009-01-22 00:00:00	45.22
001703	2009-01-22 00:00:00	70.18
001704	2009-01-22 00:00:00	21.13
001709	2009-01-22 00:00:00	252.38
001740	2009-01-22 00:00:00	3.16
001762	2009-01-22 00:00:00	35.3
001788	2009-01-22 00:00:00	20.42
001795	2009-01-22 00:00:00	13.95
001808	2009-01-22 00:00:00	8.25
001825	2009-01-22 00:00:00	21.85
001836	2009-01-22 00:00:00	37.09
001875	2009-01-22 00:00:00	59.13
001892	2009-01-22 00:00:00	44.17
001905	2009-01-22 00:00:00	6.22
001912	2009-01-22 00:00:00	7.79
001948	2009-01-22 00:00:00	48.37
001981	2009-01-22 00:00:00	2.73
001992	2009-01-22 00:00:00	10.83
001998	2009-01-22 00:00:00	68.14
100005	2009-01-22 00:00:00	14.35
100011	2009-01-22 00:00:00	6.35
100046	2009-01-22 00:00:00	5.42
100075	2009-01-22 00:00:00	39.36
100080	2009-01-22 00:00:00	27.63
100125	2009-01-22 00:00:00	16.03
100137	2009-01-22 00:00:00	10.0
100140	2009-01-22 00:00:00	57.41
100208	2009-01-22 00:00:00	1.48
100218	2009-01-22 00:00:00	3.21
100220	2009-01-22 00:00:00	54.17
100239	2009-01-22 00:00:00	12.59
100250	2009-01-22 00:00:00	18.57
100271	2009-01-22 00:00:00	197.6
100282	2009-01-22 00:00:00	188.25
100293	2009-01-22 00:00:00	6.57
100298	2009-01-22 00:00:00	17.38
100330	2009-01-22 00:00:00	121.76
100378	2009-01-22 00:00:00	101.34
100405	2009-01-22 00:00:00	53.81
100413	2009-01-22 00:00:00	34.6
100434	2009-01-22 00:00:00	31.47
100436	2009-01-22 00:00:00	229.7
100466	2009-01-22 00:00:00	51.81
100501	2009-01-22 00:00:00	34.27
100517	2009-01-22 00:00:00	190.93
100554	2009-01-22 00:00:00	233.73
100574	2009-01-22 00:00:00	117.73
100595	2009-01-22 00:00:00	1.17
100606	2009-01-22 00:00:00	51.78
100660	2009-01-22 00:00:00	33.86
100679	2009-01-22 00:00:00	25.8
100696	2009-01-22 00:00:00	73.2
100713	2009-01-22 00:00:00	44.64
100737	2009-01-22 00:00:00	15.21
100775	2009-01-22 00:00:00	24.78
100801	2009-01-22 00:00:00	7.49
100850	2009-01-22 00:00:00	21.05
100896	2009-01-22 00:00:00	22.08
100934	2009-01-22 00:00:00	28.45
100935	2009-01-22 00:00:00	27.32
100936	2009-01-22 00:00:00	20.77
100948	2009-01-22 00:00:00	7.02
100954	2009-01-22 00:00:00	59.11
100979	2009-01-22 00:00:00	32.25
110023	2009-01-22 00:00:00	14.07
110043	2009-01-22 00:00:00	59.52
110063	2009-01-22 00:00:00	37.9
110104	2009-01-22 00:00:00	115.82
110116	2009-01-22 00:00:00	25.91
110122	2009-01-22 00:00:00	39.26
110128	2009-01-22 00:00:00	76.54
110162	2009-01-22 00:00:00	21.55
129980	2009-01-22 00:00:00	47.42
129995	2009-01-22 00:00:00	176.83
201010	2009-01-22 00:00:00	33.05
201051	2009-01-22 00:00:00	2.17
201072	2009-01-22 00:00:00	41.43
201097	2009-01-22 00:00:00	27.3
201116	2009-01-22 00:00:00	160.9
201164	2009-01-22 00:00:00	40.42
201173	2009-01-22 00:00:00	25.63
201214	2009-01-22 00:00:00	91.72
201221	2009-01-22 00:00:00	16.52
201234	2009-01-22 00:00:00	17.83
201237	2009-01-22 00:00:00	155.06
201245	2009-01-22 00:00:00	36.59
201263	2009-01-22 00:00:00	53.33
201304	2009-01-22 00:00:00	2.26
201355	2009-01-22 00:00:00	35.21
201383	2009-01-22 00:00:00	37.15
201390	2009-01-22 00:00:00	3.31
201403	2009-01-22 00:00:00	5.95
201430	2009-01-22 00:00:00	22.85
201431	2009-01-22 00:00:00	165.23
201463	2009-01-22 00:00:00	26.22
201473	2009-01-22 00:00:00	56.21
201570	2009-01-22 00:00:00	39.95
201609	2009-01-22 00:00:00	6.89
201695	2009-01-22 00:00:00	8.25
201696	2009-01-22 00:00:00	195.38
201713	2009-01-22 00:00:00	50.1
201745	2009-01-22 00:00:00	6.25
201763	2009-01-22 00:00:00	52.73
201792	2009-01-22 00:00:00	4.97
201829	2009-01-22 00:00:00	39.59
201894	2009-01-22 00:00:00	16.71
201907	2009-01-22 00:00:00	10.11
201915	2009-01-22 00:00:00	21.21
201918	2009-01-22 00:00:00	37.54
201963	2009-01-22 00:00:00	31.04
310011	2009-01-22 00:00:00	43.75
310024	2009-01-22 00:00:00	4.19
310049	2009-01-22 00:00:00	52.48
310077	2009-01-22 00:00:00	17.35
310090	2009-01-22 00:00:00	26.7
310102	2009-01-22 00:00:00	18.55
310105	2009-01-22 00:00:00	25.45
310128	2009-01-22 00:00:00	14.67
310139	2009-01-22 00:00:00	47.16
310148	2009-01-22 00:00:00	25.27
310206	2009-01-22 00:00:00	23.28
310222	2009-01-22 00:00:00	5.34
310256	2009-01-22 00:00:00	37.81
310273	2009-01-22 00:00:00	42.49
310332	2009-01-22 00:00:00	16.4
310338	2009-01-22 00:00:00	16.05
310369	2009-01-22 00:00:00	25.08
310386	2009-01-22 00:00:00	166.97
310412	2009-01-22 00:00:00	14.07
310455	2009-01-22 00:00:00	34.22
310484	2009-01-22 00:00:00	18.61
310509	2009-01-22 00:00:00	35.7
310526	2009-01-22 00:00:00	1.57
310533	2009-01-22 00:00:00	6.78
310553	2009-01-22 00:00:00	2.2
310564	2009-01-22 00:00:00	229.72
310567	2009-01-22 00:00:00	32.75
310593	2009-01-22 00:00:00	28.51
310613	2009-01-22 00:00:00	32.96
310636	2009-01-22 00:00:00	10.02
310660	2009-01-22 00:00:00	33.19
310674	2009-01-22 00:00:00	37.58
310759	2009-01-22 00:00:00	13.07
310774	2009-01-22 00:00:00	38.59
310806	2009-01-22 00:00:00	14.55
310871	2009-01-22 00:00:00	50.49
310906	2009-01-22 00:00:00	47.49
310910	2009-01-22 00:00:00	51.64
500013	2009-01-22 00:00:00	15.47
500052	2009-01-22 00:00:00	254.91
500089	2009-01-22 00:00:00	5.03
500105	2009-01-22 00:00:00	21.65
500106	2009-01-22 00:00:00	39.53
500120	2009-01-22 00:00:00	34.32
500161	2009-01-22 00:00:00	60.06
500193	2009-01-22 00:00:00	116.65
500224	2009-01-22 00:00:00	1.25
500234	2009-01-22 00:00:00	22.8
500266	2009-01-22 00:00:00	95.11
500283	2009-01-22 00:00:00	2.94
500290	2009-01-22 00:00:00	2.4
500357	2009-01-22 00:00:00	110.28
500364	2009-01-22 00:00:00	12.33
500453	2009-01-22 00:00:00	14.32
500511	2009-01-22 00:00:00	16.29
500542	2009-01-22 00:00:00	22.0
500587	2009-01-22 00:00:00	8.36
500589	2009-01-22 00:00:00	48.39
500632	2009-01-22 00:00:00	12.76
500679	2009-01-22 00:00:00	145.12
500680	2009-01-22 00:00:00	38.6
500701	2009-01-22 00:00:00	34.58
500735	2009-01-22 00:00:00	33.31
500749	2009-01-22 00:00:00	33.59
500753	2009-01-22 00:00:00	35.23
500787	2009-01-22 00:00:00	17.8
700456	2009-01-22 00:00:00	59.67
700554	2009-01-22 00:00:00	9.68
700561	2009-01-22 00:00:00	24.35
700584	2009-01-22 00:00:00	15.79
700601	2009-01-22 00:00:00	2.55
700760	2009-01-22 00:00:00	62.73
700778	2009-01-22 00:00:00	34.07
700791	2009-01-22 00:00:00	41.47
700807	2009-01-22 00:00:00	5.22
700834	2009-01-22 00:00:00	53.51
700862	2009-01-22 00:00:00	93.79
700909	2009-01-22 00:00:00	14.9
700964	2009-01-22 00:00:00	34.6
701003	2009-01-22 00:00:00	231.0
701063	2009-01-22 00:00:00	37.74
701081	2009-01-22 00:00:00	73.04
701088	2009-01-22 00:00:00	223.64
701093	2009-01-22 00:00:00	36.66
701112	2009-01-22 00:00:00	54.53
701165	2009-01-22 00:00:00	26.35
701185	2009-01-22 00:00:00	24.23
701187	2009-01-22 00:00:00	2.33
701265	2009-01-22 00:00:00	23.5
701278	2009-01-22 00:00:00	45.22
701314	2009-01-22 00:00:00	31.81
701347	2009-01-22 00:00:00	16.71
701358	2009-01-22 00:00:00	6.87
701366	2009-01-22 00:00:00	15.08
701494	2009-01-22 00:00:00	10.27
701515	2009-01-22 00:00:00	37.35
701518	2009-01-22 00:00:00	19.16
701549	2009-01-22 00:00:00	12.93
701563	2009-01-22 00:00:00	56.2
701604	2009-01-22 00:00:00	28.57
701623	2009-01-22 00:00:00	31.15
701626	2009-01-22 00:00:00	8.51
701660	2009-01-22 00:00:00	58.72
701687	2009-01-22 00:00:00	42.58
701721	2009-01-22 00:00:00	72.62
701730	2009-01-22 00:00:00	1.83
701766	2009-01-22 00:00:00	35.34
701776	2009-01-22 00:00:00	19.9
701778	2009-01-22 00:00:00	187.48
701780	2009-01-22 00:00:00	36.78
701784	2009-01-22 00:00:00	65.01
701792	2009-01-22 00:00:00	43.92
701801	2009-01-22 00:00:00	9.57
701818	2009-01-22 00:00:00	31.92
701876	2009-01-22 00:00:00	24.9
701903	2009-01-22 00:00:00	71.51
701910	2009-01-22 00:00:00	14.09
701922	2009-01-22 00:00:00	18.28
701937	2009-01-22 00:00:00	163.2
701946	2009-01-22 00:00:00	40.98
701955	2009-01-22 00:00:00	33.03
710036	2009-01-22 00:00:00	86.22
710069	2009-01-22 00:00:00	24.42
710070	2009-01-22 00:00:00	49.23
710128	2009-01-22 00:00:00	107.69
710166	2009-01-22 00:00:00	324.13
710212	2009-01-22 00:00:00	33.09
710251	2009-01-22 00:00:00	20.14
710260	2009-01-22 00:00:00	8.23
710283	2009-01-22 00:00:00	49.26
710300	2009-01-22 00:00:00	35.61
710355	2009-01-22 00:00:00	159.71
710409	2009-01-22 00:00:00	16.07
710424	2009-01-22 00:00:00	48.88
710431	2009-01-22 00:00:00	12.05
710449	2009-01-22 00:00:00	103.02
710463	2009-01-22 00:00:00	12.08
710495	2009-01-22 00:00:00	37.89
710519	2009-01-22 00:00:00	16.56
710543	2009-01-22 00:00:00	186.22
710559	2009-01-22 00:00:00	93.75
710579	2009-01-22 00:00:00	10.96
710642	2009-01-22 00:00:00	146.15
710671	2009-01-22 00:00:00	61.98
710709	2009-01-22 00:00:00	11.28
710745	2009-01-22 00:00:00	234.62
710753	2009-01-22 00:00:00	12.9
710786	2009-01-22 00:00:00	44.64
710787	2009-01-22 00:00:00	13.49
710796	2009-01-22 00:00:00	49.49
710799	2009-01-22 00:00:00	55.49
710825	2009-01-22 00:00:00	31.51
710838	2009-01-22 00:00:00	14.03
710841	2009-01-22 00:00:00	3.65
710859	2009-01-22 00:00:00	5.07
710897	2009-01-22 00:00:00	25.84
710912	2009-01-22 00:00:00	171.54
710917	2009-01-22 00:00:00	31.34
711020	2009-01-22 00:00:00	26.88
711108	2009-01-22 00:00:00	29.45
711132	2009-01-22 00:00:00	83.98
711137	2009-01-22 00:00:00	9.82
711252	2009-01-22 00:00:00	22.29
711270	2009-01-22 00:00:00	5.16
711273	2009-01-22 00:00:00	1.49
711299	2009-01-22 00:00:00	20.11
711324	2009-01-22 00:00:00	5.18
711389	2009-01-22 00:00:00	26.41
711408	2009-01-22 00:00:00	8.11
711455	2009-01-22 00:00:00	50.83
735314	2009-01-22 00:00:00	26.57
735321	2009-01-22 00:00:00	8.24
735370	2009-01-22 00:00:00	38.64
735426	2009-01-22 00:00:00	58.11
735473	2009-01-22 00:00:00	12.51
735480	2009-01-22 00:00:00	16.54
735498	2009-01-22 00:00:00	46.02
735521	2009-01-22 00:00:00	37.22
735524	2009-01-22 00:00:00	151.09
735540	2009-01-22 00:00:00	42.26
735571	2009-01-22 00:00:00	18.0
735574	2009-01-22 00:00:00	20.48
735588	2009-01-22 00:00:00	6.38
735604	2009-01-22 00:00:00	51.82
735647	2009-01-22 00:00:00	1.11
735671	2009-01-22 00:00:00	63.27
735680	2009-01-22 00:00:00	27.9
735700	2009-01-22 00:00:00	16.44
735720	2009-01-22 00:00:00	6.42
735725	2009-01-22 00:00:00	77.51
735727	2009-01-22 00:00:00	37.08
735739	2009-01-22 00:00:00	49.69
735775	2009-01-22 00:00:00	26.96
735796	2009-01-22 00:00:00	33.15
735800	2009-01-22 00:00:00	8.89
735830	2009-01-22 00:00:00	54.94
735857	2009-01-22 00:00:00	20.92
735859	2009-01-22 00:00:00	21.74
735872	2009-01-22 00:00:00	38.79
735878	2009-01-22 00:00:00	40.18
735952	2009-01-22 00:00:00	105.56
737053	2009-01-22 00:00:00	13.27
737097	2009-01-22 00:00:00	75.05
737113	2009-01-22 00:00:00	209.26
737127	2009-01-22 00:00:00	23.18
737168	2009-01-22 00:00:00	22.41
737190	2009-01-22 00:00:00	46.03
737213	2009-01-22 00:00:00	6.06
737214	2009-01-22 00:00:00	19.02
737258	2009-01-22 00:00:00	13.67
737310	2009-01-22 00:00:00	12.55
737313	2009-01-22 00:00:00	117.39
737410	2009-01-22 00:00:00	36.15
737427	2009-01-22 00:00:00	11.09
737428	2009-01-22 00:00:00	42.28
737432	2009-01-22 00:00:00	9.45
737473	2009-01-22 00:00:00	37.16
737502	2009-01-22 00:00:00	24.93
737521	2009-01-22 00:00:00	18.59
737527	2009-01-22 00:00:00	22.81
737622	2009-01-22 00:00:00	169.35
737627	2009-01-22 00:00:00	233.82
737631	2009-01-22 00:00:00	39.98
737647	2009-01-22 00:00:00	41.07
737672	2009-01-22 00:00:00	13.58
737699	2009-01-22 00:00:00	4.78
737718	2009-01-22 00:00:00	92.45
737722	2009-01-22 00:00:00	111.96
737738	2009-01-22 00:00:00	22.75
737750	2009-01-22 00:00:00	41.87
737751	2009-01-22 00:00:00	5.1
737757	2009-01-22 00:00:00	18.11
737763	2009-01-22 00:00:00	143.26
737775	2009-01-22 00:00:00	5.99
737819	2009-01-22 00:00:00	307.95
737825	2009-01-22 00:00:00	31.58
737833	2009-01-22 00:00:00	2.52
737851	2009-01-22 00:00:00	1.91
737870	2009-01-22 00:00:00	16.77
737924	2009-01-22 00:00:00	33.13
737989	2009-01-22 00:00:00	41.84
737991	2009-01-22 00:00:00	33.03
900012	2009-01-22 00:00:00	35.88
900016	2009-01-22 00:00:00	22.63
900079	2009-01-22 00:00:00	19.26
900086	2009-01-22 00:00:00	40.4
900102	2009-01-22 00:00:00	211.68
900109	2009-01-22 00:00:00	194.4
900119	2009-01-22 00:00:00	15.85
900133	2009-01-22 00:00:00	40.78
900153	2009-01-22 00:00:00	170.87
900175	2009-01-22 00:00:00	26.14
900179	2009-01-22 00:00:00	3.86
900186	2009-01-22 00:00:00	16.65
900229	2009-01-22 00:00:00	166.07
900256	2009-01-22 00:00:00	33.81
900257	2009-01-22 00:00:00	14.95
900273	2009-01-22 00:00:00	170.52
900313	2009-01-22 00:00:00	32.36
900329	2009-01-22 00:00:00	235.62
900358	2009-01-22 00:00:00	5.52
900491	2009-01-22 00:00:00	4.79
900520	2009-01-22 00:00:00	23.76
900522	2009-01-22 00:00:00	31.54
900557	2009-01-22 00:00:00	41.35
900601	2009-01-22 00:00:00	13.38
900608	2009-01-22 00:00:00	86.44
900663	2009-01-22 00:00:00	73.81
900668	2009-01-22 00:00:00	163.65
900674	2009-01-22 00:00:00	59.88
900697	2009-01-22 00:00:00	119.79
900698	2009-01-22 00:00:00	87.86
900733	2009-01-22 00:00:00	34.2
900751	2009-01-22 00:00:00	2.79
110043	2009-01-23 00:00:00	60.29
110063	2009-01-23 00:00:00	34.32
110104	2009-01-23 00:00:00	110.45
110116	2009-01-23 00:00:00	24.17
110122	2009-01-23 00:00:00	43.02
110128	2009-01-23 00:00:00	83.96
110162	2009-01-23 00:00:00	20.97
110187	2009-01-23 00:00:00	31.0
110330	2009-01-23 00:00:00	1.96
110334	2009-01-23 00:00:00	14.84
110350	2009-01-23 00:00:00	23.09
110375	2009-01-23 00:00:00	31.08
110479	2009-01-23 00:00:00	27.42
110501	2009-01-23 00:00:00	11.87
110536	2009-01-23 00:00:00	206.37
110538	2009-01-23 00:00:00	36.28
110604	2009-01-23 00:00:00	41.24
110651	2009-01-23 00:00:00	4.85
110675	2009-01-23 00:00:00	22.34
110724	2009-01-23 00:00:00	3.05
110820	2009-01-23 00:00:00	29.24
110838	2009-01-23 00:00:00	77.9
110841	2009-01-23 00:00:00	35.17
110896	2009-01-23 00:00:00	3.3
110914	2009-01-23 00:00:00	17.49
110921	2009-01-23 00:00:00	31.01
110987	2009-01-23 00:00:00	17.59
110992	2009-01-23 00:00:00	29.23
120019	2009-01-23 00:00:00	2.05
120029	2009-01-23 00:00:00	32.44
120059	2009-01-23 00:00:00	52.28
120089	2009-01-23 00:00:00	51.3
120123	2009-01-23 00:00:00	16.63
120136	2009-01-23 00:00:00	57.41
120141	2009-01-23 00:00:00	25.23
120170	2009-01-23 00:00:00	198.84
120243	2009-01-23 00:00:00	17.27
120319	2009-01-23 00:00:00	2.09
120343	2009-01-23 00:00:00	21.49
120344	2009-01-23 00:00:00	235.79
120355	2009-01-23 00:00:00	29.24
120414	2009-01-23 00:00:00	169.53
120439	2009-01-23 00:00:00	219.17
120484	2009-01-23 00:00:00	8.84
120528	2009-01-23 00:00:00	40.57
120533	2009-01-23 00:00:00	200.43
120584	2009-01-23 00:00:00	18.28
120607	2009-01-23 00:00:00	52.51
120626	2009-01-23 00:00:00	20.7
120630	2009-01-23 00:00:00	24.69
120642	2009-01-23 00:00:00	25.59
120657	2009-01-23 00:00:00	32.31
120661	2009-01-23 00:00:00	36.57
120696	2009-01-23 00:00:00	23.7
120707	2009-01-23 00:00:00	37.22
120729	2009-01-23 00:00:00	30.11
120750	2009-01-23 00:00:00	17.5
120753	2009-01-23 00:00:00	27.06
120777	2009-01-23 00:00:00	17.74
120822	2009-01-23 00:00:00	34.81
120850	2009-01-23 00:00:00	10.59
120906	2009-01-23 00:00:00	61.69
120917	2009-01-23 00:00:00	15.34
120961	2009-01-23 00:00:00	41.99
120971	2009-01-23 00:00:00	69.46
129021	2009-01-23 00:00:00	219.3
129025	2009-01-23 00:00:00	17.99
129030	2009-01-23 00:00:00	19.14
129040	2009-01-23 00:00:00	81.33
129065	2009-01-23 00:00:00	18.15
129077	2009-01-23 00:00:00	21.56
129093	2009-01-23 00:00:00	2.09
129095	2009-01-23 00:00:00	25.35
129097	2009-01-23 00:00:00	25.19
129098	2009-01-23 00:00:00	2.43
129205	2009-01-23 00:00:00	0.79
129211	2009-01-23 00:00:00	158.96
129235	2009-01-23 00:00:00	95.9
129244	2009-01-23 00:00:00	23.49
129269	2009-01-23 00:00:00	30.61
129278	2009-01-23 00:00:00	283.82
129303	2009-01-23 00:00:00	199.24
129305	2009-01-23 00:00:00	5.58
129321	2009-01-23 00:00:00	71.81
129372	2009-01-23 00:00:00	28.17
129373	2009-01-23 00:00:00	34.48
129379	2009-01-23 00:00:00	3.09
129382	2009-01-23 00:00:00	47.4
129397	2009-01-23 00:00:00	18.28
129401	2009-01-23 00:00:00	4.34
129402	2009-01-23 00:00:00	9.35
129457	2009-01-23 00:00:00	42.33
129488	2009-01-23 00:00:00	59.8
129547	2009-01-23 00:00:00	7.82
129551	2009-01-23 00:00:00	13.6
129578	2009-01-23 00:00:00	37.07
129623	2009-01-23 00:00:00	1.93
129625	2009-01-23 00:00:00	172.14
129627	2009-01-23 00:00:00	5.84
129663	2009-01-23 00:00:00	1.96
129677	2009-01-23 00:00:00	16.46
129684	2009-01-23 00:00:00	45.0
129688	2009-01-23 00:00:00	29.72
129702	2009-01-23 00:00:00	56.54
500679	2009-01-23 00:00:00	159.08
500680	2009-01-23 00:00:00	40.95
500701	2009-01-23 00:00:00	31.76
500735	2009-01-23 00:00:00	33.57
