Date	Customer	Amount
2009-12-08 00:00:00	10096	20
2009-12-08 00:00:00	10124	60
2009-12-08 00:00:00	10174	20
2009-12-08 00:00:00	10180	10
2009-12-09 00:00:00	10000	360
2009-12-09 00:00:00	10068	400
2009-12-09 00:00:00	10074	320
2009-12-09 00:00:00	10075	80
2009-12-09 00:00:00	10080	120
2009-12-09 00:00:00	10097	110
2009-12-09 00:00:00	10113	340
2009-12-09 00:00:00	10128	330
2009-12-09 00:00:00	10145	90
2009-12-09 00:00:00	10172	360
2009-12-10 00:00:00	10018	370
2009-12-10 00:00:00	10021	30
2009-12-10 00:00:00	10026	330
2009-12-10 00:00:00	10078	360
2009-12-10 00:00:00	10084	340
2009-12-10 00:00:00	10109	190
2009-12-10 00:00:00	10127	320
2009-12-10 00:00:00	10167	20
2009-12-10 00:00:00	10169	270
2009-12-11 00:00:00	10082	180
2009-12-11 00:00:00	10111	310
2009-12-11 00:00:00	10151	150
2009-12-11 00:00:00	10162	110
2009-12-11 00:00:00	10178	110
2009-12-12 00:00:00	10010	110
2009-12-12 00:00:00	10029	50
2009-12-12 00:00:00	10042	120
2009-12-12 00:00:00	10091	310
2009-12-12 00:00:00	10108	350
2009-12-12 00:00:00	10131	160
2009-12-12 00:00:00	10143	130
2009-12-12 00:00:00	10156	70
2009-12-13 00:00:00	10036	40
2009-12-13 00:00:00	10046	210
2009-12-13 00:00:00	10100	310
2009-12-13 00:00:00	10123	220
2009-12-13 00:00:00	10146	130
2009-12-13 00:00:00	10170	190
2009-12-13 00:00:00	10196	250
2009-12-14 00:00:00	10009	100
2009-12-14 00:00:00	10039	230
2009-12-14 00:00:00	10053	30
2009-12-14 00:00:00	10079	340
2009-12-14 00:00:00	10104	120
2009-12-14 00:00:00	10140	150
2009-12-14 00:00:00	10161	290
2009-12-15 00:00:00	10008	90
2009-12-15 00:00:00	10050	380
2009-12-15 00:00:00	10112	140
2009-12-15 00:00:00	10163	130
2009-12-15 00:00:00	10186	200
2009-12-15 00:00:00	10193	350
2009-12-16 00:00:00	10004	350
2009-12-16 00:00:00	10031	160
2009-12-16 00:00:00	10032	10
2009-12-16 00:00:00	10056	210
2009-12-16 00:00:00	10101	180
2009-12-16 00:00:00	10102	230
2009-12-16 00:00:00	10107	200
2009-12-16 00:00:00	10130	200
2009-12-16 00:00:00	10138	230
2009-12-16 00:00:00	10158	90
2009-12-16 00:00:00	10184	220
2009-12-16 00:00:00	10198	140
2009-12-17 00:00:00	10002	130
2009-12-17 00:00:00	10054	320
2009-12-17 00:00:00	10117	240
2009-12-17 00:00:00	10141	80
2009-12-17 00:00:00	10157	330
2009-12-18 00:00:00	10103	170
2009-12-18 00:00:00	10121	360
2009-12-18 00:00:00	10132	230
2009-12-18 00:00:00	10175	340
2009-12-18 00:00:00	10179	300
2009-12-18 00:00:00	10182	330
2009-12-18 00:00:00	10190	220
2009-12-19 00:00:00	10011	300
2009-12-19 00:00:00	10062	120
