BillingNo	Date	Customer	Amount
200908101015	2009-08-10 00:00:00	10014	45
200908101016	2009-08-10 00:00:00	10015	142
200908101017	2009-08-10 00:00:00	10016	181
200908101018	2009-08-10 00:00:00	10017	19
200908101019	2009-08-10 00:00:00	10018	191
200908101020	2009-08-10 00:00:00	10019	203
200908101021	2009-08-10 00:00:00	10020	20
200908101022	2009-08-10 00:00:00	10021	170
200908101023	2009-08-10 00:00:00	10022	129
200908101024	2009-08-10 00:00:00	10023	136
200908101025	2009-08-10 00:00:00	10024	135
200908101026	2009-08-10 00:00:00	10025	25
200908101027	2009-08-10 00:00:00	10026	58
200908101028	2009-08-10 00:00:00	10027	97
200908101029	2009-08-10 00:00:00	10028	16
200908101030	2009-08-10 00:00:00	10029	29
200908101031	2009-08-10 00:00:00	10030	52
200908101032	2009-08-10 00:00:00	10031	161
200908101033	2009-08-10 00:00:00	10032	204
200908101114	2009-08-10 00:00:00	10113	21
200908101115	2009-08-10 00:00:00	10114	122
200908101116	2009-08-10 00:00:00	10115	105
200908101117	2009-08-10 00:00:00	10116	54
200908101118	2009-08-10 00:00:00	10117	39
200908101119	2009-08-10 00:00:00	10118	151
200908101120	2009-08-10 00:00:00	10119	150
200908101121	2009-08-10 00:00:00	10120	181
200908101122	2009-08-10 00:00:00	10121	201
200908101123	2009-08-10 00:00:00	10122	61
200908101124	2009-08-10 00:00:00	10123	84
200908101125	2009-08-10 00:00:00	10124	137
200908101126	2009-08-10 00:00:00	10125	72
200908101127	2009-08-10 00:00:00	10126	149
200908101128	2009-08-10 00:00:00	10127	37
200908101129	2009-08-10 00:00:00	10128	118
200908101130	2009-08-10 00:00:00	10129	142
200908101131	2009-08-10 00:00:00	10130	60
200908101132	2009-08-10 00:00:00	10131	183
200908101133	2009-08-10 00:00:00	10132	75
200908101134	2009-08-10 00:00:00	10133	26
200908101135	2009-08-10 00:00:00	10134	157
200908101136	2009-08-10 00:00:00	10135	30
200908101137	2009-08-10 00:00:00	10136	165
200908101138	2009-08-10 00:00:00	10137	70
200908101139	2009-08-10 00:00:00	10138	98
200908101140	2009-08-10 00:00:00	10139	167
200908101141	2009-08-10 00:00:00	10140	207
200908101142	2009-08-10 00:00:00	10141	94
200908101143	2009-08-10 00:00:00	10142	67
200908101144	2009-08-10 00:00:00	10143	57
200908101145	2009-08-10 00:00:00	10144	162
200908101146	2009-08-10 00:00:00	10145	146
200908101147	2009-08-10 00:00:00	10146	79
200908101148	2009-08-10 00:00:00	10147	54
200908101149	2009-08-10 00:00:00	10148	21
200908101150	2009-08-10 00:00:00	10149	22
200908101151	2009-08-10 00:00:00	10150	193
200908101152	2009-08-10 00:00:00	10151	145
200908101153	2009-08-10 00:00:00	10152	46
200908101154	2009-08-10 00:00:00	10153	152
200908101155	2009-08-10 00:00:00	10154	51
200908101156	2009-08-10 00:00:00	10155	172
200908101157	2009-08-10 00:00:00	10156	67
200908101158	2009-08-10 00:00:00	10157	149
200908101159	2009-08-10 00:00:00	10158	116
200908101160	2009-08-10 00:00:00	10159	95
200908101161	2009-08-10 00:00:00	10160	48
200908101162	2009-08-10 00:00:00	10161	40
200908101163	2009-08-10 00:00:00	10162	114
200908101164	2009-08-10 00:00:00	10163	143
200908101165	2009-08-10 00:00:00	10164	60
200908101166	2009-08-10 00:00:00	10165	180
200908101167	2009-08-10 00:00:00	10166	137
200908101168	2009-08-10 00:00:00	10167	178
200908101169	2009-08-10 00:00:00	10168	72
200908101170	2009-08-10 00:00:00	10169	14
200908101171	2009-08-10 00:00:00	10170	120
200908101172	2009-08-10 00:00:00	10171	164
200908101173	2009-08-10 00:00:00	10172	40
200908101174	2009-08-10 00:00:00	10173	75
200908101175	2009-08-10 00:00:00	10174	153
200908101176	2009-08-10 00:00:00	10175	139
200908101177	2009-08-10 00:00:00	10176	49
200908101178	2009-08-10 00:00:00	10177	91
200908101179	2009-08-10 00:00:00	10178	89
200908101180	2009-08-10 00:00:00	10179	158
200908101181	2009-08-10 00:00:00	10180	64
200908101182	2009-08-10 00:00:00	10181	109
200908101183	2009-08-10 00:00:00	10182	15
200908101184	2009-08-10 00:00:00	10183	11
200908101185	2009-08-10 00:00:00	10184	70
200908101186	2009-08-10 00:00:00	10185	99
200908101187	2009-08-10 00:00:00	10186	138
200908101188	2009-08-10 00:00:00	10187	54
200908101189	2009-08-10 00:00:00	10188	201
200908101190	2009-08-10 00:00:00	10189	25
200908101191	2009-08-10 00:00:00	10190	81
200908101192	2009-08-10 00:00:00	10191	123
200908101193	2009-08-10 00:00:00	10192	180
200909101073	2009-09-10 00:00:00	10072	20
200909101074	2009-09-10 00:00:00	10073	88
200909101075	2009-09-10 00:00:00	10074	201
200909101076	2009-09-10 00:00:00	10075	64
200909101077	2009-09-10 00:00:00	10076	62
200909101078	2009-09-10 00:00:00	10077	102
200909101079	2009-09-10 00:00:00	10078	15
200909101080	2009-09-10 00:00:00	10079	93
200909101081	2009-09-10 00:00:00	10080	63
200909101082	2009-09-10 00:00:00	10081	34
200909101083	2009-09-10 00:00:00	10082	61
200909101084	2009-09-10 00:00:00	10083	189
200909101085	2009-09-10 00:00:00	10084	203
200909101086	2009-09-10 00:00:00	10085	140
200909101087	2009-09-10 00:00:00	10086	77
200909101088	2009-09-10 00:00:00	10087	50
200909101089	2009-09-10 00:00:00	10088	194
200909101090	2009-09-10 00:00:00	10089	27
200909101091	2009-09-10 00:00:00	10090	129
200909101092	2009-09-10 00:00:00	10091	29
200909101093	2009-09-10 00:00:00	10092	140
200909101094	2009-09-10 00:00:00	10093	106
200909101095	2009-09-10 00:00:00	10094	54
200909101096	2009-09-10 00:00:00	10095	133
200909101097	2009-09-10 00:00:00	10096	180
200909101098	2009-09-10 00:00:00	10097	108
200909101099	2009-09-10 00:00:00	10098	16
200909101100	2009-09-10 00:00:00	10099	99
200909101101	2009-09-10 00:00:00	10100	111
200909101102	2009-09-10 00:00:00	10101	168
200909101103	2009-09-10 00:00:00	10102	72
200909101104	2009-09-10 00:00:00	10103	46
200909101105	2009-09-10 00:00:00	10104	13
200909101106	2009-09-10 00:00:00	10105	160
200909101107	2009-09-10 00:00:00	10106	62
200909101108	2009-09-10 00:00:00	10107	180
200909101109	2009-09-10 00:00:00	10108	180
200909101110	2009-09-10 00:00:00	10109	88
200909101111	2009-09-10 00:00:00	10110	137
200909101112	2009-09-10 00:00:00	10111	77
200909101113	2009-09-10 00:00:00	10112	209
200909101114	2009-09-10 00:00:00	10113	114
200909101115	2009-09-10 00:00:00	10114	144
200909101116	2009-09-10 00:00:00	10115	57
200909101117	2009-09-10 00:00:00	10116	202
200909101118	2009-09-10 00:00:00	10117	42
200909101119	2009-09-10 00:00:00	10118	95
200909101120	2009-09-10 00:00:00	10119	122
200909101121	2009-09-10 00:00:00	10120	40
200909101122	2009-09-10 00:00:00	10121	64
200909101123	2009-09-10 00:00:00	10122	158
200909101124	2009-09-10 00:00:00	10123	110
200909101125	2009-09-10 00:00:00	10124	98
200909101126	2009-09-10 00:00:00	10125	145
200909101127	2009-09-10 00:00:00	10126	67
200909101128	2009-09-10 00:00:00	10127	50
200909101129	2009-09-10 00:00:00	10128	188
200909101130	2009-09-10 00:00:00	10129	166
200909101131	2009-09-10 00:00:00	10130	111
200909101132	2009-09-10 00:00:00	10131	200
200909101133	2009-09-10 00:00:00	10132	20
200909101134	2009-09-10 00:00:00	10133	112
200909101135	2009-09-10 00:00:00	10134	202
200909101136	2009-09-10 00:00:00	10135	192
200909101137	2009-09-10 00:00:00	10136	143
200909101138	2009-09-10 00:00:00	10137	62
200909101139	2009-09-10 00:00:00	10138	22
200909101140	2009-09-10 00:00:00	10139	156
200909101141	2009-09-10 00:00:00	10140	79
200909101142	2009-09-10 00:00:00	10141	94
200909101143	2009-09-10 00:00:00	10142	84
200909101144	2009-09-10 00:00:00	10143	166
200909101145	2009-09-10 00:00:00	10144	131
200909101146	2009-09-10 00:00:00	10145	18
200909101147	2009-09-10 00:00:00	10146	71
200909101148	2009-09-10 00:00:00	10147	11
200909101149	2009-09-10 00:00:00	10148	126
200909101150	2009-09-10 00:00:00	10149	18
200909101151	2009-09-10 00:00:00	10150	144
200909101152	2009-09-10 00:00:00	10151	107
200910101032	2009-10-10 00:00:00	10031	170
200910101033	2009-10-10 00:00:00	10032	86
200910101034	2009-10-10 00:00:00	10033	173
200910101035	2009-10-10 00:00:00	10034	44
200910101036	2009-10-10 00:00:00	10035	15
200910101037	2009-10-10 00:00:00	10036	47
200910101038	2009-10-10 00:00:00	10037	97
200910101039	2009-10-10 00:00:00	10038	28
200910101040	2009-10-10 00:00:00	10039	70
200910101041	2009-10-10 00:00:00	10040	63
200910101042	2009-10-10 00:00:00	10041	102
200910101043	2009-10-10 00:00:00	10042	80
200910101044	2009-10-10 00:00:00	10043	123
200910101045	2009-10-10 00:00:00	10044	37
200910101046	2009-10-10 00:00:00	10045	49
200910101047	2009-10-10 00:00:00	10046	129
200910101048	2009-10-10 00:00:00	10047	69
200910101049	2009-10-10 00:00:00	10048	54
200910101050	2009-10-10 00:00:00	10049	92
200910101051	2009-10-10 00:00:00	10050	154
200910101052	2009-10-10 00:00:00	10051	124
200910101053	2009-10-10 00:00:00	10052	137
200910101054	2009-10-10 00:00:00	10053	159
200910101055	2009-10-10 00:00:00	10054	192
200910101056	2009-10-10 00:00:00	10055	78
200910101057	2009-10-10 00:00:00	10056	111
200910101058	2009-10-10 00:00:00	10057	72
200910101059	2009-10-10 00:00:00	10058	64
200910101060	2009-10-10 00:00:00	10059	30
200910101061	2009-10-10 00:00:00	10060	88
200910101062	2009-10-10 00:00:00	10061	87
200910101063	2009-10-10 00:00:00	10062	187
200910101064	2009-10-10 00:00:00	10063	170
200910101065	2009-10-10 00:00:00	10064	164
200910101066	2009-10-10 00:00:00	10065	138
200910101067	2009-10-10 00:00:00	10066	50
200910101068	2009-10-10 00:00:00	10067	82
200910101069	2009-10-10 00:00:00	10068	60
200910101070	2009-10-10 00:00:00	10069	92
200910101071	2009-10-10 00:00:00	10070	52
200910101072	2009-10-10 00:00:00	10071	52
200910101073	2009-10-10 00:00:00	10072	87
200910101074	2009-10-10 00:00:00	10073	80
200910101075	2009-10-10 00:00:00	10074	30
200910101076	2009-10-10 00:00:00	10075	201
200910101077	2009-10-10 00:00:00	10076	95
200910101078	2009-10-10 00:00:00	10077	52
200910101079	2009-10-10 00:00:00	10078	205
200910101080	2009-10-10 00:00:00	10079	148
200910101081	2009-10-10 00:00:00	10080	77
200910101082	2009-10-10 00:00:00	10081	116
200910101083	2009-10-10 00:00:00	10082	131
200910101084	2009-10-10 00:00:00	10083	125
200910101085	2009-10-10 00:00:00	10084	181
200910101086	2009-10-10 00:00:00	10085	192
200910101087	2009-10-10 00:00:00	10086	162
200910101088	2009-10-10 00:00:00	10087	182
200910101089	2009-10-10 00:00:00	10088	11
200910101090	2009-10-10 00:00:00	10089	165
200910101091	2009-10-10 00:00:00	10090	177
200910101092	2009-10-10 00:00:00	10091	23
200910101093	2009-10-10 00:00:00	10092	149
200910101094	2009-10-10 00:00:00	10093	157
200910101095	2009-10-10 00:00:00	10094	15
200910101096	2009-10-10 00:00:00	10095	185
200910101097	2009-10-10 00:00:00	10096	149
200910101098	2009-10-10 00:00:00	10097	57
200910101099	2009-10-10 00:00:00	10098	22
200910101100	2009-10-10 00:00:00	10099	38
200910101101	2009-10-10 00:00:00	10100	53
200910101102	2009-10-10 00:00:00	10101	160
200910101103	2009-10-10 00:00:00	10102	18
200910101104	2009-10-10 00:00:00	10103	107
200910101105	2009-10-10 00:00:00	10104	133
200910101106	2009-10-10 00:00:00	10105	113
200910101107	2009-10-10 00:00:00	10106	92
200910101108	2009-10-10 00:00:00	10107	71
200910101109	2009-10-10 00:00:00	10108	165
200910101110	2009-10-10 00:00:00	10109	174
200910101111	2009-10-10 00:00:00	10110	117
200910101192	2009-10-10 00:00:00	10191	131
200910101193	2009-10-10 00:00:00	10192	41
200910101194	2009-10-10 00:00:00	10193	124
200910101195	2009-10-10 00:00:00	10194	154
200910101196	2009-10-10 00:00:00	10195	135
200910101197	2009-10-10 00:00:00	10196	117
200910101198	2009-10-10 00:00:00	10197	37
200910101199	2009-10-10 00:00:00	10198	154
200910101200	2009-10-10 00:00:00	10199	159
200910101201	2009-10-10 00:00:00	10200	18
200911101001	2009-11-10 00:00:00	10000	185
200911101002	2009-11-10 00:00:00	10001	44
200911101003	2009-11-10 00:00:00	10002	124
200911101004	2009-11-10 00:00:00	10003	88
200911101005	2009-11-10 00:00:00	10004	155
200911101006	2009-11-10 00:00:00	10005	44
200911101007	2009-11-10 00:00:00	10006	137
200911101008	2009-11-10 00:00:00	10007	180
200911101009	2009-11-10 00:00:00	10008	75
200911101010	2009-11-10 00:00:00	10009	37
200911101011	2009-11-10 00:00:00	10010	84
200911101012	2009-11-10 00:00:00	10011	58
200911101013	2009-11-10 00:00:00	10012	126
200911101014	2009-11-10 00:00:00	10013	154
200911101015	2009-11-10 00:00:00	10014	148
200911101016	2009-11-10 00:00:00	10015	100
200911101017	2009-11-10 00:00:00	10016	64
200911101018	2009-11-10 00:00:00	10017	84
200911101019	2009-11-10 00:00:00	10018	191
200911101020	2009-11-10 00:00:00	10019	38
200911101021	2009-11-10 00:00:00	10020	51
200911101022	2009-11-10 00:00:00	10021	125
200911101023	2009-11-10 00:00:00	10022	79
200911101024	2009-11-10 00:00:00	10023	40
200911101025	2009-11-10 00:00:00	10024	29
200911101026	2009-11-10 00:00:00	10025	85
200911101027	2009-11-10 00:00:00	10026	24
200911101028	2009-11-10 00:00:00	10027	194
200911101029	2009-11-10 00:00:00	10028	135
200911101030	2009-11-10 00:00:00	10029	94
200911101031	2009-11-10 00:00:00	10030	16
200911101032	2009-11-10 00:00:00	10031	141
200911101033	2009-11-10 00:00:00	10032	81
200911101034	2009-11-10 00:00:00	10033	59
200911101035	2009-11-10 00:00:00	10034	78
200911101036	2009-11-10 00:00:00	10035	201
200911101037	2009-11-10 00:00:00	10036	147
200911101038	2009-11-10 00:00:00	10037	162
200911101039	2009-11-10 00:00:00	10038	151
200911101040	2009-11-10 00:00:00	10039	118
200911101041	2009-11-10 00:00:00	10040	105
200911101042	2009-11-10 00:00:00	10041	94
200911101043	2009-11-10 00:00:00	10042	122
200911101044	2009-11-10 00:00:00	10043	114
200911101045	2009-11-10 00:00:00	10044	191
200911101046	2009-11-10 00:00:00	10045	117
200911101047	2009-11-10 00:00:00	10046	49
200911101048	2009-11-10 00:00:00	10047	156
200911101049	2009-11-10 00:00:00	10048	178
200911101050	2009-11-10 00:00:00	10049	89
200911101051	2009-11-10 00:00:00	10050	15
200911101052	2009-11-10 00:00:00	10051	165
200911101053	2009-11-10 00:00:00	10052	61
200911101054	2009-11-10 00:00:00	10053	182
200911101055	2009-11-10 00:00:00	10054	28
200911101056	2009-11-10 00:00:00	10055	138
200911101057	2009-11-10 00:00:00	10056	48
200911101058	2009-11-10 00:00:00	10057	205
200911101059	2009-11-10 00:00:00	10058	42
200911101060	2009-11-10 00:00:00	10059	156
200911101061	2009-11-10 00:00:00	10060	104
200911101062	2009-11-10 00:00:00	10061	203
200911101063	2009-11-10 00:00:00	10062	16
200911101064	2009-11-10 00:00:00	10063	178
200911101065	2009-11-10 00:00:00	10064	114
200911101066	2009-11-10 00:00:00	10065	163
200911101067	2009-11-10 00:00:00	10066	50
200911101068	2009-11-10 00:00:00	10067	162
200911101069	2009-11-10 00:00:00	10068	145
200911101070	2009-11-10 00:00:00	10069	159
200911101151	2009-11-10 00:00:00	10150	117
200911101152	2009-11-10 00:00:00	10151	45
200911101153	2009-11-10 00:00:00	10152	38
200911101154	2009-11-10 00:00:00	10153	54
200911101155	2009-11-10 00:00:00	10154	57
200911101156	2009-11-10 00:00:00	10155	123
200911101157	2009-11-10 00:00:00	10156	135
200911101158	2009-11-10 00:00:00	10157	101
200911101159	2009-11-10 00:00:00	10158	122
200911101160	2009-11-10 00:00:00	10159	29
200911101161	2009-11-10 00:00:00	10160	100
200911101162	2009-11-10 00:00:00	10161	65
200911101163	2009-11-10 00:00:00	10162	133
200911101164	2009-11-10 00:00:00	10163	170
200911101165	2009-11-10 00:00:00	10164	60
200911101166	2009-11-10 00:00:00	10165	169
200911101167	2009-11-10 00:00:00	10166	53
200911101168	2009-11-10 00:00:00	10167	164
200911101169	2009-11-10 00:00:00	10168	24
200911101170	2009-11-10 00:00:00	10169	65
200911101171	2009-11-10 00:00:00	10170	45
200911101172	2009-11-10 00:00:00	10171	131
200911101173	2009-11-10 00:00:00	10172	98
200911101174	2009-11-10 00:00:00	10173	57
200911101175	2009-11-10 00:00:00	10174	35
200911101176	2009-11-10 00:00:00	10175	16
200911101177	2009-11-10 00:00:00	10176	175
200911101178	2009-11-10 00:00:00	10177	21
200911101179	2009-11-10 00:00:00	10178	169
200911101180	2009-11-10 00:00:00	10179	160
200911101181	2009-11-10 00:00:00	10180	60
200911101182	2009-11-10 00:00:00	10181	83
200911101183	2009-11-10 00:00:00	10182	177
200911101184	2009-11-10 00:00:00	10183	78
200911101185	2009-11-10 00:00:00	10184	44
200911101186	2009-11-10 00:00:00	10185	106
200911101187	2009-11-10 00:00:00	10186	101
200911101188	2009-11-10 00:00:00	10187	59
200911101189	2009-11-10 00:00:00	10188	19
200911101190	2009-11-10 00:00:00	10189	182
200911101191	2009-11-10 00:00:00	10190	72
200911101192	2009-11-10 00:00:00	10191	138
200911101193	2009-11-10 00:00:00	10192	109
200911101194	2009-11-10 00:00:00	10193	91
200911101195	2009-11-10 00:00:00	10194	170
200911101196	2009-11-10 00:00:00	10195	186
200911101197	2009-11-10 00:00:00	10196	158
200911101198	2009-11-10 00:00:00	10197	196
200911101199	2009-11-10 00:00:00	10198	70
200911101200	2009-11-10 00:00:00	10199	168
200911101201	2009-11-10 00:00:00	10200	162
200912101001	2009-12-10 00:00:00	10000	162
200912101002	2009-12-10 00:00:00	10001	191
200912101003	2009-12-10 00:00:00	10002	191
200912101004	2009-12-10 00:00:00	10003	152
200912101005	2009-12-10 00:00:00	10004	171
200912101006	2009-12-10 00:00:00	10005	10
200912101007	2009-12-10 00:00:00	10006	206
200912101008	2009-12-10 00:00:00	10007	29
200912101009	2009-12-10 00:00:00	10008	183
200912101010	2009-12-10 00:00:00	10009	55
200912101011	2009-12-10 00:00:00	10010	184
200912101012	2009-12-10 00:00:00	10011	174
200912101013	2009-12-10 00:00:00	10012	21
200912101014	2009-12-10 00:00:00	10013	126
200912101015	2009-12-10 00:00:00	10014	177
200912101016	2009-12-10 00:00:00	10015	78
200912101017	2009-12-10 00:00:00	10016	124
200912101018	2009-12-10 00:00:00	10017	195
200912101019	2009-12-10 00:00:00	10018	200
200912101020	2009-12-10 00:00:00	10019	25
200912101021	2009-12-10 00:00:00	10020	197
200912101022	2009-12-10 00:00:00	10021	115
200912101023	2009-12-10 00:00:00	10022	25
200912101024	2009-12-10 00:00:00	10023	167
200912101025	2009-12-10 00:00:00	10024	190
200912101026	2009-12-10 00:00:00	10025	66
200912101027	2009-12-10 00:00:00	10026	61
200912101028	2009-12-10 00:00:00	10027	159
200912101029	2009-12-10 00:00:00	10028	29
200912101030	2009-12-10 00:00:00	10029	195
200912101031	2009-12-10 00:00:00	10030	207
200912101032	2009-12-10 00:00:00	10031	102
200912101033	2009-12-10 00:00:00	10032	50
200912101034	2009-12-10 00:00:00	10033	152
200912101035	2009-12-10 00:00:00	10034	20
200912101036	2009-12-10 00:00:00	10035	23
200912101037	2009-12-10 00:00:00	10036	58
200912101038	2009-12-10 00:00:00	10037	33
200912101039	2009-12-10 00:00:00	10038	22
200912101040	2009-12-10 00:00:00	10039	174
200912101041	2009-12-10 00:00:00	10040	20
200912101042	2009-12-10 00:00:00	10041	141
200912101043	2009-12-10 00:00:00	10042	161
200912101044	2009-12-10 00:00:00	10043	177
200912101045	2009-12-10 00:00:00	10044	139
200912101046	2009-12-10 00:00:00	10045	63
200912101047	2009-12-10 00:00:00	10046	114
200912101048	2009-12-10 00:00:00	10047	141
200912101049	2009-12-10 00:00:00	10048	92
200912101050	2009-12-10 00:00:00	10049	90
200912101051	2009-12-10 00:00:00	10050	51
200912101052	2009-12-10 00:00:00	10051	105
200912101053	2009-12-10 00:00:00	10052	131
200912101054	2009-12-10 00:00:00	10053	189
200912101055	2009-12-10 00:00:00	10054	136
200912101056	2009-12-10 00:00:00	10055	108
200912101057	2009-12-10 00:00:00	10056	149
200912101058	2009-12-10 00:00:00	10057	112
200912101059	2009-12-10 00:00:00	10058	124
200912101060	2009-12-10 00:00:00	10059	87
200912101061	2009-12-10 00:00:00	10060	51
200912101062	2009-12-10 00:00:00	10061	83
200912101063	2009-12-10 00:00:00	10062	11
200912101064	2009-12-10 00:00:00	10063	200
200912101065	2009-12-10 00:00:00	10064	191
200912101066	2009-12-10 00:00:00	10065	118
200912101067	2009-12-10 00:00:00	10066	186
200912101068	2009-12-10 00:00:00	10067	156
200912101069	2009-12-10 00:00:00	10068	210
200912101070	2009-12-10 00:00:00	10069	177
200912101071	2009-12-10 00:00:00	10070	63
200912101072	2009-12-10 00:00:00	10071	164
200912101073	2009-12-10 00:00:00	10072	180
200912101074	2009-12-10 00:00:00	10073	25
200912101075	2009-12-10 00:00:00	10074	19
200912101076	2009-12-10 00:00:00	10075	191
200912101077	2009-12-10 00:00:00	10076	113
200912101078	2009-12-10 00:00:00	10077	55
200912101079	2009-12-10 00:00:00	10078	177
200912101080	2009-12-10 00:00:00	10079	87
200912101081	2009-12-10 00:00:00	10080	39
200912101082	2009-12-10 00:00:00	10081	95
200912101083	2009-12-10 00:00:00	10082	177
200912101084	2009-12-10 00:00:00	10083	77
200912101085	2009-12-10 00:00:00	10084	134
200912101086	2009-12-10 00:00:00	10085	52
200912101087	2009-12-10 00:00:00	10086	147
200912101088	2009-12-10 00:00:00	10087	82
200912101089	2009-12-10 00:00:00	10088	127
200912101090	2009-12-10 00:00:00	10089	82
200912101091	2009-12-10 00:00:00	10090	56
200912101092	2009-12-10 00:00:00	10091	86
200912101093	2009-12-10 00:00:00	10092	41
200912101094	2009-12-10 00:00:00	10093	54
200912101095	2009-12-10 00:00:00	10094	64
200912101096	2009-12-10 00:00:00	10095	29
200912101097	2009-12-10 00:00:00	10096	204
200912101098	2009-12-10 00:00:00	10097	175
200912101099	2009-12-10 00:00:00	10098	19
200912101100	2009-12-10 00:00:00	10099	108
200912101101	2009-12-10 00:00:00	10100	109
200912101102	2009-12-10 00:00:00	10101	17
200912101103	2009-12-10 00:00:00	10102	30
200912101104	2009-12-10 00:00:00	10103	103
200912101105	2009-12-10 00:00:00	10104	116
200912101106	2009-12-10 00:00:00	10105	108
200912101107	2009-12-10 00:00:00	10106	174
200912101108	2009-12-10 00:00:00	10107	187
200912101109	2009-12-10 00:00:00	10108	168
200912101190	2009-12-10 00:00:00	10189	26
200912101191	2009-12-10 00:00:00	10190	153
200912101192	2009-12-10 00:00:00	10191	163
200912101193	2009-12-10 00:00:00	10192	25
200912101194	2009-12-10 00:00:00	10193	108
200912101195	2009-12-10 00:00:00	10194	52
200912101196	2009-12-10 00:00:00	10195	174
200912101197	2009-12-10 00:00:00	10196	172
200912101198	2009-12-10 00:00:00	10197	168
200912101199	2009-12-10 00:00:00	10198	92
200912101200	2009-12-10 00:00:00	10199	132
200912101201	2009-12-10 00:00:00	10200	194
200912101110	2009-12-10 00:00:00	10109	99
200912101111	2009-12-10 00:00:00	10110	113
200912101112	2009-12-10 00:00:00	10111	102
200912101113	2009-12-10 00:00:00	10112	124
200912101114	2009-12-10 00:00:00	10113	118
200912101115	2009-12-10 00:00:00	10114	71
200912101116	2009-12-10 00:00:00	10115	86
200912101117	2009-12-10 00:00:00	10116	26
200912101118	2009-12-10 00:00:00	10117	208
200912101119	2009-12-10 00:00:00	10118	159
200912101120	2009-12-10 00:00:00	10119	191
200912101121	2009-12-10 00:00:00	10120	193
200912101122	2009-12-10 00:00:00	10121	37
200912101123	2009-12-10 00:00:00	10122	19
200912101124	2009-12-10 00:00:00	10123	42
200912101125	2009-12-10 00:00:00	10124	142
200912101126	2009-12-10 00:00:00	10125	182
200912101127	2009-12-10 00:00:00	10126	69
200912101128	2009-12-10 00:00:00	10127	171
200912101129	2009-12-10 00:00:00	10128	67
200912101130	2009-12-10 00:00:00	10129	78
200912101131	2009-12-10 00:00:00	10130	203
200912101132	2009-12-10 00:00:00	10131	137
200912101133	2009-12-10 00:00:00	10132	58
200912101134	2009-12-10 00:00:00	10133	80
200912101135	2009-12-10 00:00:00	10134	42
200912101136	2009-12-10 00:00:00	10135	12
200912101137	2009-12-10 00:00:00	10136	159
200912101138	2009-12-10 00:00:00	10137	124
200912101139	2009-12-10 00:00:00	10138	184
200912101140	2009-12-10 00:00:00	10139	132
200912101141	2009-12-10 00:00:00	10140	169
200912101142	2009-12-10 00:00:00	10141	129
200912101143	2009-12-10 00:00:00	10142	108
200912101144	2009-12-10 00:00:00	10143	33
200912101145	2009-12-10 00:00:00	10144	159
200912101146	2009-12-10 00:00:00	10145	162
200912101147	2009-12-10 00:00:00	10146	71
200912101148	2009-12-10 00:00:00	10147	107
200912101149	2009-12-10 00:00:00	10148	62
200912101150	2009-12-10 00:00:00	10149	82
200912101151	2009-12-10 00:00:00	10150	155
200912101152	2009-12-10 00:00:00	10151	177
200912101153	2009-12-10 00:00:00	10152	115
200912101154	2009-12-10 00:00:00	10153	178
200912101155	2009-12-10 00:00:00	10154	44
200912101156	2009-12-10 00:00:00	10155	51
200912101157	2009-12-10 00:00:00	10156	83
200912101158	2009-12-10 00:00:00	10157	27
200912101159	2009-12-10 00:00:00	10158	58
200912101160	2009-12-10 00:00:00	10159	78
200912101161	2009-12-10 00:00:00	10160	172
200912101162	2009-12-10 00:00:00	10161	61
200912101163	2009-12-10 00:00:00	10162	22
200912101164	2009-12-10 00:00:00	10163	27
200912101165	2009-12-10 00:00:00	10164	64
200912101166	2009-12-10 00:00:00	10165	140
200912101167	2009-12-10 00:00:00	10166	16
200912101168	2009-12-10 00:00:00	10167	41
200912101169	2009-12-10 00:00:00	10168	27
200912101170	2009-12-10 00:00:00	10169	119
200912101171	2009-12-10 00:00:00	10170	57
200912101172	2009-12-10 00:00:00	10171	180
200912101173	2009-12-10 00:00:00	10172	175
200912101174	2009-12-10 00:00:00	10173	80
200912101175	2009-12-10 00:00:00	10174	30
200912101176	2009-12-10 00:00:00	10175	157
200912101177	2009-12-10 00:00:00	10176	190
200912101178	2009-12-10 00:00:00	10177	60
200912101179	2009-12-10 00:00:00	10178	129
200912101180	2009-12-10 00:00:00	10179	106
200912101181	2009-12-10 00:00:00	10180	136
200912101182	2009-12-10 00:00:00	10181	34
200912101183	2009-12-10 00:00:00	10182	95
200912101184	2009-12-10 00:00:00	10183	164
200912101185	2009-12-10 00:00:00	10184	204
200912101186	2009-12-10 00:00:00	10185	154
200912101187	2009-12-10 00:00:00	10186	54
200912101188	2009-12-10 00:00:00	10187	138
200912101189	2009-12-10 00:00:00	10188	49
