Customer	Model	Date
002520	Polaris	2008-11-23 00:00:00
003449	Santana	2008-11-23 00:00:00
002770	Polo	2008-11-24 00:00:00
001122	Golf	2008-11-24 00:00:00
004752	Santana	2008-11-25 00:00:00
003257	Santana	2008-11-26 00:00:00
002156	Sagitar	2008-11-26 00:00:00
003819	Touareg	2008-11-26 00:00:00
004357	Polaris	2008-11-27 00:00:00
004451	Sagitar	2008-11-27 00:00:00
003189	Touareg	2008-11-27 00:00:00
004863	Jetta	2008-11-28 00:00:00
003203	MAGOTAN	2008-11-28 00:00:00
005294	Santana	2008-11-28 00:00:00
005549	Polo	2008-11-28 00:00:00
002944	MAGOTAN	2008-11-29 00:00:00
002472	Jetta	2008-11-29 00:00:00
003526	Touareg	2008-11-30 00:00:00
005024	Polaris	2008-11-30 00:00:00
004914	Santana	2008-11-30 00:00:00
000226	Golf	2008-11-30 00:00:00
004727	Jetta	2008-12-01 00:00:00
000445	Polaris	2008-12-01 00:00:00
005478	Polaris	2008-12-01 00:00:00
000808	Sagitar	2008-12-01 00:00:00
002242	Polo	2008-12-01 00:00:00
005329	Polaris	2008-12-02 00:00:00
000401	Golf	2008-12-02 00:00:00
001815	Sagitar	2008-12-02 00:00:00
000629	Golf	2008-12-02 00:00:00
000378	Touareg	2008-12-03 00:00:00
004920	Santana	2008-12-03 00:00:00
003915	Sagitar	2008-12-03 00:00:00
002165	Jetta	2008-12-03 00:00:00
002124	Polaris	2008-12-03 00:00:00
003226	Polaris	2008-12-04 00:00:00
001635	Touareg	2008-12-04 00:00:00
000752	Polo	2008-12-05 00:00:00
004404	MAGOTAN	2008-12-06 00:00:00
003106	Jetta	2008-12-06 00:00:00
004473	Sagitar	2008-12-06 00:00:00
003408	Sagitar	2008-12-07 00:00:00
001413	Polaris	2008-12-07 00:00:00
002352	Touareg	2008-12-08 00:00:00
004248	Sagitar	2008-12-08 00:00:00
002313	Polaris	2008-12-09 00:00:00
005743	Santana	2008-12-09 00:00:00
003274	Polo	2008-12-09 00:00:00
005041	MAGOTAN	2008-12-10 00:00:00
005576	Polaris	2008-12-10 00:00:00
003281	MAGOTAN	2008-12-11 00:00:00
002589	Touareg	2008-12-12 00:00:00
004430	Polo	2008-12-12 00:00:00
005076	Polaris	2008-12-13 00:00:00
002029	MAGOTAN	2008-12-14 00:00:00
005627	MAGOTAN	2008-12-14 00:00:00
002774	Sagitar	2008-12-14 00:00:00
005988	Jetta	2008-12-15 00:00:00
003052	Polaris	2008-12-15 00:00:00
000554	Touareg	2008-12-15 00:00:00
005582	Santana	2008-12-16 00:00:00
002816	Golf	2008-12-17 00:00:00
004134	Jetta	2008-12-17 00:00:00
004129	MAGOTAN	2008-12-17 00:00:00
002374	Sagitar	2008-12-18 00:00:00
005738	Polo	2008-12-18 00:00:00
005788	Touareg	2008-12-18 00:00:00
004639	Polo	2008-12-19 00:00:00
001504	Sagitar	2008-12-19 00:00:00
004225	Touareg	2008-12-19 00:00:00
004265	Jetta	2008-12-20 00:00:00
002636	MAGOTAN	2008-12-20 00:00:00
001715	Santana	2008-12-21 00:00:00
004208	MAGOTAN	2008-12-21 00:00:00
002321	Golf	2008-12-21 00:00:00
001338	MAGOTAN	2008-12-22 00:00:00
003018	MAGOTAN	2008-12-22 00:00:00
000926	MAGOTAN	2008-12-22 00:00:00
003996	Sagitar	2008-12-22 00:00:00
003430	Polo	2008-12-23 00:00:00
005361	Sagitar	2008-12-23 00:00:00
004958	Jetta	2008-12-23 00:00:00
000687	Touareg	2008-12-23 00:00:00
003489	Jetta	2008-12-23 00:00:00
003708	Touareg	2008-12-24 00:00:00
001817	Polaris	2008-12-24 00:00:00
004816	Polo	2008-12-24 00:00:00
000793	Golf	2008-12-24 00:00:00
004644	Golf	2008-12-25 00:00:00
000206	Polaris	2008-12-25 00:00:00
003188	Jetta	2008-12-25 00:00:00
004321	Polo	2008-12-25 00:00:00
000353	Jetta	2008-12-25 00:00:00
005422	Jetta	2008-12-26 00:00:00
002271	Polo	2008-12-26 00:00:00
001654	Jetta	2008-12-26 00:00:00
005096	Sagitar	2008-12-26 00:00:00
005396	Santana	2008-12-27 00:00:00
003028	Polaris	2008-12-27 00:00:00
002576	Santana	2008-12-27 00:00:00
000490	Polaris	2008-12-28 00:00:00
000512	MAGOTAN	2008-12-28 00:00:00
000068	Santana	2008-12-28 00:00:00
001206	Sagitar	2008-12-28 00:00:00
000969	Santana	2008-12-28 00:00:00
002827	MAGOTAN	2008-12-29 00:00:00
003464	Polo	2008-12-30 00:00:00
005743	Polo	2008-12-31 00:00:00
000368	Touareg	2009-01-01 00:00:00
001831	Santana	2009-01-01 00:00:00
003773	Santana	2009-01-01 00:00:00
004614	Jetta	2009-01-01 00:00:00
000421	MAGOTAN	2009-01-02 00:00:00
002499	Polaris	2009-01-02 00:00:00
005053	Golf	2009-01-02 00:00:00
002323	Sagitar	2009-01-03 00:00:00
000803	Jetta	2009-01-03 00:00:00
004021	Golf	2009-01-04 00:00:00
004644	Polo	2009-01-04 00:00:00
001782	MAGOTAN	2009-01-05 00:00:00
000168	MAGOTAN	2009-01-06 00:00:00
002175	Polo	2009-01-06 00:00:00
003221	Santana	2009-01-06 00:00:00
002637	Touareg	2009-01-06 00:00:00
000646	Sagitar	2009-01-07 00:00:00
002847	Santana	2009-01-07 00:00:00
002934	Touareg	2009-01-08 00:00:00
000253	Touareg	2009-01-09 00:00:00
000265	MAGOTAN	2009-01-09 00:00:00
004340	Santana	2009-01-09 00:00:00
000371	MAGOTAN	2009-01-09 00:00:00
003737	Touareg	2009-01-09 00:00:00
000225	Touareg	2009-01-10 00:00:00
003246	Jetta	2009-01-10 00:00:00
005838	Golf	2009-01-11 00:00:00
004010	Polo	2009-01-12 00:00:00
002464	Santana	2009-01-12 00:00:00
003527	Polaris	2009-01-12 00:00:00
004651	Polaris	2009-01-12 00:00:00
004747	Sagitar	2009-01-13 00:00:00
005098	Sagitar	2009-01-13 00:00:00
003722	Jetta	2009-01-13 00:00:00
002517	Touareg	2009-01-13 00:00:00
001370	Polaris	2009-01-14 00:00:00
005123	Santana	2009-01-14 00:00:00
002677	Sagitar	2009-01-14 00:00:00
002946	Sagitar	2009-01-15 00:00:00
000276	MAGOTAN	2009-01-15 00:00:00
003063	Jetta	2009-01-15 00:00:00
002547	Polo	2009-01-16 00:00:00
005259	Jetta	2009-01-16 00:00:00
003023	Golf	2009-01-17 00:00:00
002751	Jetta	2009-01-17 00:00:00
003184	Polo	2009-01-17 00:00:00
002998	Sagitar	2009-01-17 00:00:00
000188	Polo	2009-01-17 00:00:00
000936	Sagitar	2009-01-18 00:00:00
003679	Sagitar	2009-01-18 00:00:00
000620	Sagitar	2009-01-18 00:00:00
000860	Santana	2009-01-18 00:00:00
004462	Touareg	2009-01-18 00:00:00
003128	Jetta	2009-01-19 00:00:00
003649	MAGOTAN	2009-01-19 00:00:00
003414	Jetta	2009-01-19 00:00:00
001296	MAGOTAN	2009-01-19 00:00:00
000995	MAGOTAN	2009-01-20 00:00:00
004844	Polo	2009-01-21 00:00:00
005904	Polo	2009-01-21 00:00:00
005104	Sagitar	2009-01-21 00:00:00
001030	MAGOTAN	2009-01-22 00:00:00
002638	Polaris	2009-01-23 00:00:00
004708	Polaris	2009-01-23 00:00:00
004766	Sagitar	2009-01-23 00:00:00
005932	Jetta	2009-01-23 00:00:00
001255	Sagitar	2009-01-23 00:00:00
000307	Golf	2009-01-24 00:00:00
003758	Jetta	2009-01-24 00:00:00
003825	Santana	2009-01-24 00:00:00
002586	Touareg	2009-01-24 00:00:00
005715	Touareg	2009-01-24 00:00:00
005491	Polo	2009-01-25 00:00:00
000611	Sagitar	2009-01-26 00:00:00
002126	Santana	2009-01-26 00:00:00
004248	Touareg	2009-01-27 00:00:00
003060	Golf	2009-01-27 00:00:00
001802	Touareg	2009-01-28 00:00:00
002799	Touareg	2009-01-28 00:00:00
000031	Touareg	2009-01-28 00:00:00
004320	Sagitar	2009-01-28 00:00:00
004326	Santana	2009-01-29 00:00:00
002548	Polo	2009-01-29 00:00:00
000691	Touareg	2009-01-29 00:00:00
005290	Golf	2009-01-29 00:00:00
005149	Touareg	2009-01-30 00:00:00
003034	Jetta	2009-01-30 00:00:00
002038	Touareg	2009-01-30 00:00:00
005954	Santana	2009-01-31 00:00:00
000909	MAGOTAN	2009-01-31 00:00:00
002945	Jetta	2009-01-31 00:00:00
002612	MAGOTAN	2009-01-31 00:00:00
004558	Jetta	2009-01-31 00:00:00
001551	Golf	2009-02-01 00:00:00
002502	MAGOTAN	2009-02-01 00:00:00
003077	Santana	2009-02-01 00:00:00
005250	Touareg	2009-02-01 00:00:00
005495	Jetta	2009-02-01 00:00:00
004570	Polo	2009-02-02 00:00:00
005777	Jetta	2009-02-02 00:00:00
002319	Golf	2009-02-02 00:00:00
001524	Jetta	2009-02-02 00:00:00
000353	Santana	2009-02-03 00:00:00
004600	Touareg	2009-02-03 00:00:00
004953	Jetta	2009-02-03 00:00:00
003942	Touareg	2009-02-04 00:00:00
000882	Touareg	2009-02-04 00:00:00
002441	Polaris	2009-02-04 00:00:00
000784	Santana	2009-02-04 00:00:00
001353	Polaris	2009-02-04 00:00:00
002279	Polo	2009-02-05 00:00:00
000495	Santana	2009-02-05 00:00:00
001888	Sagitar	2009-02-05 00:00:00
000565	Santana	2009-02-05 00:00:00
004750	Jetta	2009-02-05 00:00:00
000654	Polo	2009-02-06 00:00:00
004273	Touareg	2009-02-06 00:00:00
005010	MAGOTAN	2009-02-06 00:00:00
003300	Polaris	2009-02-06 00:00:00
005016	MAGOTAN	2009-02-06 00:00:00
002277	Santana	2009-02-07 00:00:00
000339	Jetta	2009-02-08 00:00:00
003493	Touareg	2009-02-08 00:00:00
002200	Jetta	2009-02-08 00:00:00
004914	Touareg	2009-02-08 00:00:00
004415	Touareg	2009-02-09 00:00:00
005337	Golf	2009-02-09 00:00:00
003044	MAGOTAN	2009-02-10 00:00:00
000260	Golf	2009-02-10 00:00:00
005546	Golf	2009-02-11 00:00:00
002116	Polo	2009-02-11 00:00:00
004083	Polo	2009-02-11 00:00:00
001877	Sagitar	2009-02-12 00:00:00
002727	Sagitar	2009-02-13 00:00:00
000040	MAGOTAN	2009-02-14 00:00:00
003488	Touareg	2009-02-14 00:00:00
001293	MAGOTAN	2009-02-15 00:00:00
003826	Sagitar	2009-02-15 00:00:00
001703	Jetta	2009-02-15 00:00:00
000410	MAGOTAN	2009-02-16 00:00:00
004858	Touareg	2009-02-16 00:00:00
000965	Sagitar	2009-02-17 00:00:00
004431	Polaris	2009-02-17 00:00:00
002841	Santana	2009-02-18 00:00:00
003972	Golf	2009-02-18 00:00:00
003671	Santana	2009-02-19 00:00:00
005744	Polo	2009-02-20 00:00:00
001087	Golf	2009-02-21 00:00:00
003480	Jetta	2009-02-21 00:00:00
005970	Touareg	2009-02-21 00:00:00
003849	Sagitar	2009-02-22 00:00:00
001378	Golf	2009-02-22 00:00:00
004265	MAGOTAN	2009-02-22 00:00:00
003725	Santana	2009-02-22 00:00:00
001207	Sagitar	2009-02-23 00:00:00
001232	Polo	2009-02-23 00:00:00
005631	Polo	2009-02-23 00:00:00
004590	Golf	2009-02-23 00:00:00
003967	Sagitar	2009-02-23 00:00:00
004454	Touareg	2009-02-24 00:00:00
004592	MAGOTAN	2009-02-24 00:00:00
001120	Golf	2009-02-24 00:00:00
004719	Santana	2009-02-24 00:00:00
002342	Santana	2009-02-25 00:00:00
000721	Golf	2009-02-25 00:00:00
003672	Golf	2009-02-25 00:00:00
002197	Jetta	2009-02-26 00:00:00
003991	Sagitar	2009-02-26 00:00:00
001791	Jetta	2009-02-26 00:00:00
003888	Golf	2009-02-26 00:00:00
001780	Santana	2009-02-26 00:00:00
005026	MAGOTAN	2009-02-27 00:00:00
000630	Jetta	2009-02-27 00:00:00
004516	Jetta	2009-02-27 00:00:00
001725	Golf	2009-02-28 00:00:00
004341	Polo	2009-02-28 00:00:00
002622	MAGOTAN	2009-02-28 00:00:00
002227	Sagitar	2009-02-28 00:00:00
000730	MAGOTAN	2009-03-01 00:00:00
001648	Polaris	2009-03-01 00:00:00
003164	Polaris	2009-03-01 00:00:00
002389	Touareg	2009-03-02 00:00:00
000417	Touareg	2009-03-03 00:00:00
000761	Polaris	2009-03-03 00:00:00
003908	MAGOTAN	2009-03-03 00:00:00
005320	Sagitar	2009-03-03 00:00:00
005749	Polo	2009-03-03 00:00:00
004697	Jetta	2009-03-04 00:00:00
003228	Touareg	2009-03-05 00:00:00
003117	Polaris	2009-03-05 00:00:00
005932	Jetta	2009-03-05 00:00:00
003731	Jetta	2009-03-06 00:00:00
003689	Sagitar	2009-03-07 00:00:00
005496	MAGOTAN	2009-03-07 00:00:00
001107	MAGOTAN	2009-03-07 00:00:00
003179	MAGOTAN	2009-03-07 00:00:00
002658	Touareg	2009-03-07 00:00:00
002619	MAGOTAN	2009-03-08 00:00:00
001602	Touareg	2009-03-08 00:00:00
001062	Polo	2009-03-08 00:00:00
004377	Touareg	2009-03-09 00:00:00
005625	Polo	2009-03-09 00:00:00
001777	MAGOTAN	2009-03-09 00:00:00
002444	Polo	2009-03-10 00:00:00
005352	MAGOTAN	2009-03-10 00:00:00
003405	Touareg	2009-03-10 00:00:00
000956	MAGOTAN	2009-03-11 00:00:00
000308	Polo	2009-03-11 00:00:00
003917	MAGOTAN	2009-03-11 00:00:00
005752	Sagitar	2009-03-11 00:00:00
003143	Santana	2009-03-12 00:00:00
003286	Santana	2009-03-12 00:00:00
000123	Sagitar	2009-03-12 00:00:00
001564	Polo	2009-03-12 00:00:00
003162	Santana	2009-03-12 00:00:00
001545	Golf	2009-03-13 00:00:00
003619	Santana	2009-03-13 00:00:00
005440	Touareg	2009-03-13 00:00:00
003660	Sagitar	2009-03-13 00:00:00
000333	Golf	2009-03-13 00:00:00
003117	Polaris	2009-03-14 00:00:00
004969	Polaris	2009-03-15 00:00:00
000655	Touareg	2009-03-15 00:00:00
003058	Polo	2009-03-15 00:00:00
000404	Polaris	2009-03-16 00:00:00
000771	Polo	2009-03-16 00:00:00
005709	MAGOTAN	2009-03-16 00:00:00
001767	Sagitar	2009-03-17 00:00:00
004577	Santana	2009-03-17 00:00:00
003745	Golf	2009-03-17 00:00:00
004568	Golf	2009-03-17 00:00:00
003616	Polo	2009-03-17 00:00:00
005416	Golf	2009-03-18 00:00:00
005689	Golf	2009-03-18 00:00:00
002877	Polo	2009-03-19 00:00:00
000626	Golf	2009-03-19 00:00:00
004333	Touareg	2009-03-19 00:00:00
004101	Sagitar	2009-03-20 00:00:00
003815	MAGOTAN	2009-03-20 00:00:00
000905	Polaris	2009-03-21 00:00:00
000668	Santana	2009-03-21 00:00:00
004657	MAGOTAN	2009-03-21 00:00:00
001256	Sagitar	2009-03-22 00:00:00
000688	Golf	2009-03-22 00:00:00
001892	Touareg	2009-03-22 00:00:00
003435	MAGOTAN	2009-03-23 00:00:00
005579	Golf	2009-03-24 00:00:00
002555	Touareg	2009-03-24 00:00:00
004013	Sagitar	2009-03-24 00:00:00
005656	Sagitar	2009-03-24 00:00:00
005257	Touareg	2009-03-25 00:00:00
004756	Touareg	2009-03-25 00:00:00
001304	Polaris	2009-03-26 00:00:00
003321	Polaris	2009-03-26 00:00:00
002181	Polaris	2009-03-27 00:00:00
005156	MAGOTAN	2009-03-28 00:00:00
003932	Polo	2009-03-28 00:00:00
005619	Golf	2009-03-29 00:00:00
002314	Santana	2009-03-29 00:00:00
000789	Sagitar	2009-03-29 00:00:00
001537	Touareg	2009-03-29 00:00:00
003671	Santana	2009-03-29 00:00:00
001063	MAGOTAN	2009-03-30 00:00:00
004117	Polaris	2009-03-31 00:00:00
004818	Santana	2009-03-31 00:00:00
002331	Polaris	2009-03-31 00:00:00
004478	MAGOTAN	2009-04-01 00:00:00
002802	Sagitar	2009-04-01 00:00:00
000422	Sagitar	2009-04-02 00:00:00
004987	MAGOTAN	2009-04-02 00:00:00
005964	Golf	2009-04-02 00:00:00
001728	Touareg	2009-04-02 00:00:00
004882	Polo	2009-04-03 00:00:00
001158	Polo	2009-04-03 00:00:00
003878	Polo	2009-04-04 00:00:00
001277	Golf	2009-04-04 00:00:00
000868	Sagitar	2009-04-05 00:00:00
003675	Polo	2009-04-05 00:00:00
001681	Jetta	2009-04-05 00:00:00
005936	Santana	2009-04-06 00:00:00
004193	Sagitar	2009-04-06 00:00:00
001133	Sagitar	2009-04-06 00:00:00
005236	Jetta	2009-04-07 00:00:00
005700	Polo	2009-04-07 00:00:00
004394	Golf	2009-04-08 00:00:00
004859	Golf	2009-04-09 00:00:00
005527	Jetta	2009-04-09 00:00:00
005427	Touareg	2009-04-09 00:00:00
002570	Touareg	2009-04-10 00:00:00
005924	MAGOTAN	2009-04-10 00:00:00
002972	Polo	2009-04-11 00:00:00
003476	Golf	2009-04-11 00:00:00
000271	Polo	2009-04-11 00:00:00
002766	Touareg	2009-04-11 00:00:00
003176	Sagitar	2009-04-12 00:00:00
003041	Jetta	2009-04-12 00:00:00
000255	Sagitar	2009-04-12 00:00:00
000376	Polo	2009-04-12 00:00:00
002092	Polaris	2009-04-12 00:00:00
002143	Sagitar	2009-04-13 00:00:00
000001	Santana	2009-04-13 00:00:00
002749	Touareg	2009-04-14 00:00:00
002892	Sagitar	2009-04-14 00:00:00
000498	Santana	2009-04-15 00:00:00
000464	Santana	2009-04-15 00:00:00
000431	Jetta	2009-04-15 00:00:00
003608	Jetta	2009-04-15 00:00:00
002947	Polo	2009-04-15 00:00:00
002692	Touareg	2009-04-16 00:00:00
004388	MAGOTAN	2009-04-17 00:00:00
005772	Jetta	2009-04-18 00:00:00
000202	Golf	2009-04-18 00:00:00
005540	Jetta	2009-04-18 00:00:00
004938	Golf	2009-04-18 00:00:00
004554	MAGOTAN	2009-04-18 00:00:00
002303	Jetta	2009-04-19 00:00:00
005420	Touareg	2009-04-20 00:00:00
001277	Jetta	2009-04-20 00:00:00
003686	Sagitar	2009-04-21 00:00:00
004536	Touareg	2009-04-21 00:00:00
001473	Santana	2009-04-21 00:00:00
005842	Golf	2009-04-22 00:00:00
000881	Santana	2009-04-22 00:00:00
002079	Polo	2009-04-22 00:00:00
001601	MAGOTAN	2009-04-22 00:00:00
000433	Jetta	2009-04-22 00:00:00
004799	Touareg	2009-04-23 00:00:00
004909	MAGOTAN	2009-04-23 00:00:00
001536	Polo	2009-04-23 00:00:00
000500	Touareg	2009-04-24 00:00:00
000292	Santana	2009-04-25 00:00:00
002291	Santana	2009-04-25 00:00:00
003872	Touareg	2009-04-25 00:00:00
002256	Polaris	2009-04-26 00:00:00
003142	Santana	2009-04-26 00:00:00
001425	Sagitar	2009-04-26 00:00:00
001854	Polaris	2009-04-27 00:00:00
001675	Jetta	2009-04-27 00:00:00
001955	Polo	2009-04-27 00:00:00
001760	Sagitar	2009-04-28 00:00:00
001671	Polo	2009-04-28 00:00:00
000753	MAGOTAN	2009-04-28 00:00:00
004191	Jetta	2009-04-28 00:00:00
002131	Jetta	2009-04-28 00:00:00
001005	Jetta	2009-04-29 00:00:00
005651	Golf	2009-04-30 00:00:00
001522	MAGOTAN	2009-05-01 00:00:00
002684	Polo	2009-05-02 00:00:00
002929	Santana	2009-05-02 00:00:00
003459	Jetta	2009-05-02 00:00:00
001347	MAGOTAN	2009-05-02 00:00:00
001418	Jetta	2009-05-02 00:00:00
001802	Polo	2009-05-03 00:00:00
005795	Sagitar	2009-05-04 00:00:00
002669	Santana	2009-05-04 00:00:00
003620	Sagitar	2009-05-05 00:00:00
002961	Touareg	2009-05-06 00:00:00
001970	Touareg	2009-05-06 00:00:00
002576	Touareg	2009-05-06 00:00:00
004156	Jetta	2009-05-06 00:00:00
001295	Touareg	2009-05-07 00:00:00
003221	Jetta	2009-05-07 00:00:00
001402	Polo	2009-05-08 00:00:00
001666	Jetta	2009-05-08 00:00:00
002731	Polo	2009-05-09 00:00:00
002736	Touareg	2009-05-09 00:00:00
000686	MAGOTAN	2009-05-09 00:00:00
003760	MAGOTAN	2009-05-09 00:00:00
002397	Santana	2009-05-09 00:00:00
001412	Polo	2009-05-10 00:00:00
004171	Santana	2009-05-10 00:00:00
002498	MAGOTAN	2009-05-10 00:00:00
003597	Golf	2009-05-11 00:00:00
005843	Polaris	2009-05-11 00:00:00
001825	Jetta	2009-05-11 00:00:00
001594	Golf	2009-05-11 00:00:00
003666	Golf	2009-05-12 00:00:00
004767	Golf	2009-05-12 00:00:00
001903	Touareg	2009-05-13 00:00:00
000958	Santana	2009-05-13 00:00:00
005161	Sagitar	2009-05-13 00:00:00
003159	Polaris	2009-05-13 00:00:00
005885	MAGOTAN	2009-05-13 00:00:00
005927	Santana	2009-05-14 00:00:00
002757	Santana	2009-05-14 00:00:00
000860	Sagitar	2009-05-14 00:00:00
002644	Golf	2009-05-14 00:00:00
002433	Golf	2009-05-15 00:00:00
003934	Jetta	2009-05-15 00:00:00
005840	Sagitar	2009-05-15 00:00:00
002141	Golf	2009-05-15 00:00:00
005193	Touareg	2009-05-15 00:00:00
002304	Santana	2009-05-16 00:00:00
001384	Santana	2009-05-16 00:00:00
001891	Santana	2009-05-16 00:00:00
003610	Polo	2009-05-16 00:00:00
003572	Santana	2009-05-17 00:00:00
000299	Santana	2009-05-17 00:00:00
005998	MAGOTAN	2009-05-17 00:00:00
003489	Golf	2009-05-18 00:00:00
001962	Polaris	2009-05-18 00:00:00
000083	Golf	2009-05-19 00:00:00
001896	Sagitar	2009-05-19 00:00:00
005971	Jetta	2009-05-19 00:00:00
004040	MAGOTAN	2009-05-19 00:00:00
000557	Polaris	2009-05-20 00:00:00
004092	Polaris	2009-05-21 00:00:00
003720	Santana	2009-05-21 00:00:00
002239	Santana	2009-05-22 00:00:00
000984	Santana	2009-05-22 00:00:00
002597	Santana	2009-05-22 00:00:00
000999	Jetta	2009-05-23 00:00:00
003999	Jetta	2009-05-24 00:00:00
003424	Polo	2009-05-24 00:00:00
002525	Polaris	2009-05-24 00:00:00
004899	Touareg	2009-05-24 00:00:00
001480	MAGOTAN	2009-05-24 00:00:00
002463	MAGOTAN	2009-05-25 00:00:00
002613	Touareg	2009-05-25 00:00:00
002792	Jetta	2009-05-25 00:00:00
005869	Polo	2009-05-25 00:00:00
002376	Touareg	2009-05-26 00:00:00
001818	Polo	2009-05-26 00:00:00
000683	MAGOTAN	2009-05-26 00:00:00
002531	Sagitar	2009-05-26 00:00:00
005726	Touareg	2009-05-27 00:00:00
000364	Polo	2009-05-27 00:00:00
001139	Polaris	2009-05-28 00:00:00
000984	Polaris	2009-05-29 00:00:00
005617	Polaris	2009-05-29 00:00:00
000807	Santana	2009-05-29 00:00:00
003548	Polo	2009-05-30 00:00:00
002128	Polo	2009-05-30 00:00:00
002218	Jetta	2009-05-30 00:00:00
000068	Sagitar	2009-05-30 00:00:00
003118	Touareg	2009-05-31 00:00:00
001082	Sagitar	2009-05-31 00:00:00
000931	Golf	2009-05-31 00:00:00
005461	Touareg	2009-05-31 00:00:00
000237	Golf	2009-06-01 00:00:00
005533	Jetta	2009-06-01 00:00:00
003005	Golf	2009-06-02 00:00:00
001252	Golf	2009-06-02 00:00:00
002112	Polaris	2009-06-02 00:00:00
005300	Touareg	2009-06-03 00:00:00
000613	Golf	2009-06-03 00:00:00
005257	Touareg	2009-06-03 00:00:00
002803	Polaris	2009-06-03 00:00:00
004276	MAGOTAN	2009-06-03 00:00:00
001210	Touareg	2009-06-04 00:00:00
000637	Santana	2009-06-04 00:00:00
004133	Jetta	2009-06-04 00:00:00
002862	MAGOTAN	2009-06-04 00:00:00
000106	Touareg	2009-06-05 00:00:00
004699	Jetta	2009-06-05 00:00:00
001601	MAGOTAN	2009-06-05 00:00:00
003130	Golf	2009-06-05 00:00:00
000133	Golf	2009-06-06 00:00:00
003376	Polaris	2009-06-06 00:00:00
001555	Sagitar	2009-06-06 00:00:00
000522	Polaris	2009-06-06 00:00:00
002547	Polaris	2009-06-06 00:00:00
002539	MAGOTAN	2009-06-07 00:00:00
003901	Golf	2009-06-07 00:00:00
005387	Polo	2009-06-07 00:00:00
000436	Jetta	2009-06-07 00:00:00
005318	Golf	2009-06-08 00:00:00
005552	Polo	2009-06-09 00:00:00
000125	Golf	2009-06-10 00:00:00
002833	Polo	2009-06-10 00:00:00
005839	Golf	2009-06-10 00:00:00
001766	Polo	2009-06-11 00:00:00
005900	Golf	2009-06-11 00:00:00
002222	Jetta	2009-06-12 00:00:00
002925	Golf	2009-06-12 00:00:00
005440	Santana	2009-06-13 00:00:00
000828	Sagitar	2009-06-13 00:00:00
005546	Jetta	2009-06-14 00:00:00
001069	Polaris	2009-06-14 00:00:00
002259	MAGOTAN	2009-06-15 00:00:00
005584	Sagitar	2009-06-15 00:00:00
003062	Touareg	2009-06-15 00:00:00
001526	Polaris	2009-06-15 00:00:00
005636	Touareg	2009-06-15 00:00:00
002300	Polaris	2009-06-16 00:00:00
001184	Golf	2009-06-16 00:00:00
000561	MAGOTAN	2009-06-16 00:00:00
002407	Touareg	2009-06-16 00:00:00
000242	Touareg	2009-06-17 00:00:00
004030	Jetta	2009-06-17 00:00:00
003094	MAGOTAN	2009-06-18 00:00:00
005972	Polo	2009-06-18 00:00:00
000705	Polaris	2009-06-18 00:00:00
005031	Polaris	2009-06-18 00:00:00
004011	Santana	2009-06-18 00:00:00
003009	MAGOTAN	2009-06-19 00:00:00
001431	Sagitar	2009-06-19 00:00:00
003777	Touareg	2009-06-19 00:00:00
003834	Sagitar	2009-06-20 00:00:00
004235	Touareg	2009-06-20 00:00:00
005711	Sagitar	2009-06-20 00:00:00
002668	Sagitar	2009-06-20 00:00:00
003024	Polo	2009-06-20 00:00:00
004751	MAGOTAN	2009-06-21 00:00:00
000023	MAGOTAN	2009-06-21 00:00:00
004156	Polaris	2009-06-21 00:00:00
005139	Touareg	2009-06-22 00:00:00
004659	Jetta	2009-06-22 00:00:00
005530	Santana	2009-06-22 00:00:00
005035	Polaris	2009-06-22 00:00:00
004097	MAGOTAN	2009-06-23 00:00:00
001361	MAGOTAN	2009-06-24 00:00:00
001871	Touareg	2009-06-24 00:00:00
000158	Sagitar	2009-06-24 00:00:00
003031	Touareg	2009-06-24 00:00:00
001029	Polo	2009-06-25 00:00:00
005158	Polo	2009-06-25 00:00:00
005863	Touareg	2009-06-25 00:00:00
000284	Golf	2009-06-25 00:00:00
002066	Golf	2009-06-25 00:00:00
004240	MAGOTAN	2009-06-26 00:00:00
001154	Santana	2009-06-26 00:00:00
001708	Touareg	2009-06-26 00:00:00
000986	Golf	2009-06-26 00:00:00
000624	Touareg	2009-06-26 00:00:00
002515	Jetta	2009-06-27 00:00:00
001612	Golf	2009-06-27 00:00:00
003192	Jetta	2009-06-27 00:00:00
005172	MAGOTAN	2009-06-28 00:00:00
005566	Sagitar	2009-06-28 00:00:00
004052	MAGOTAN	2009-06-28 00:00:00
005377	Jetta	2009-06-29 00:00:00
002383	MAGOTAN	2009-06-29 00:00:00
003304	Golf	2009-06-30 00:00:00
004894	Polaris	2009-06-30 00:00:00
001293	Golf	2009-06-30 00:00:00
005354	Polo	2009-07-01 00:00:00
001811	Golf	2009-07-01 00:00:00
001186	Sagitar	2009-07-01 00:00:00
000371	Polo	2009-07-01 00:00:00
004200	Sagitar	2009-07-01 00:00:00
000828	Jetta	2009-07-02 00:00:00
005883	Polo	2009-07-03 00:00:00
002222	Polo	2009-07-04 00:00:00
004474	Sagitar	2009-07-05 00:00:00
000824	MAGOTAN	2009-07-05 00:00:00
003233	Touareg	2009-07-06 00:00:00
005692	Jetta	2009-07-06 00:00:00
003505	Golf	2009-07-06 00:00:00
000934	Polaris	2009-07-06 00:00:00
000658	Golf	2009-07-07 00:00:00
003709	Jetta	2009-07-07 00:00:00
